,sum_sq,df,F,PR(>F)
Both_case_control,1.183420688289008,1.0,0.3264556710155816,0.5723118372261118
A_SMK_CIG_CUR_FREQ,0.21388071188093868,1.0,0.059000634352042405,0.8098531169268219
F1_SDC_AGE_CALC,0.1910264785523769,1.0,0.05269611884825373,0.8201051923423146
SDC_GENDER,0.17218751301400387,1.0,0.04749924575238046,0.8290539120443634
PM_BIOIMPED_WEIGHT,0.6752106092336725,1.0,0.1862620238901781,0.6693511138987854
PM_WAIST_AVG,0.027110231358250882,1.0,0.007478565194124854,0.9317013558604094
PM_WAIST_HIP_RATIO,0.5618785977857025,1.0,0.1549985195329201,0.6967857804937262
PM_STANDING_HEIGHT_AVG,0.13824615280192196,1.0,0.03813626128467037,0.8465799888976707
A_SLE_LIGHT_EXP,1.7048552834917943,1.0,0.4702974023222869,0.4984897350281652
NUT_VEG_DAY_QTY,2.584229739724265,1.0,0.7128795888804664,0.4056459310710824
REFINED_GRAIN_SERVINGS_DAY_QTY,0.08602565219964096,1.0,0.023730835780799223,0.8786767337989384
PM_BIOIMPED_FFM,0.9587500420830742,1.0,0.26447855054567937,0.6110953351452881
Residual,101.50161940519841,28.0,,
