,sum_sq,df,F,PR(>F)
Crohn_case_control,0.03287071107021354,1.0,0.14656955397414748,0.7075852515448586
A_SMK_CIG_CUR_FREQ,0.013706299251192242,1.0,0.061115993614870946,0.8083292430253738
F1_SDC_AGE_CALC,0.01099412551652624,1.0,0.049022489043544025,0.827969895322676
SDC_GENDER,0.3691871075948603,1.0,1.6461946800481164,0.22031164440038545
PM_BIOIMPED_WEIGHT,0.13132021588999057,1.0,0.5855530605854834,0.45685061394464777
PM_WAIST_AVG,0.002143917200623869,1.0,0.00955966505201927,0.9234981431396757
PM_WAIST_HIP_RATIO,0.09808901203967234,1.0,0.43737607968716685,0.5191282844575391
PM_STANDING_HEIGHT_AVG,0.000423998014482829,1.0,0.001890594935288348,0.9659322063537886
A_SLE_LIGHT_EXP,0.0046036513700518375,1.0,0.02052754887229725,0.8881152308713253
NUT_VEG_DAY_QTY,0.0025227451882929163,1.0,0.01124884813865748,0.9170390115754005
REFINED_GRAIN_SERVINGS_DAY_QTY,0.10507205888764747,1.0,0.46851328446810503,0.5048460637038781
PM_BIOIMPED_FFM,0.1302610322319611,1.0,0.5808301911591884,0.45863516479140043
Residual,3.139737704763431,14.0,,
