,sum_sq,df,F,PR(>F)
Crohn_case_control,0.6124419909832903,1.0,0.22423746915017978,0.6373035067836609
A_SMK_CIG_CUR_FREQ,4.725707003695252,1.0,1.7302546103224568,0.19267075180553767
F1_SDC_AGE_CALC,1.4879364602307479,1.0,0.5447880958696761,0.46292248380075074
SDC_GENDER,14.169162307935308,1.0,5.187849857924293,0.025802539805362446
PM_BIOIMPED_WEIGHT,7.035285686446169,1.0,2.5758760507984446,0.11300651959336049
PM_WAIST_AVG,5.111675095114996,1.0,1.871571680782849,0.17567080471563415
PM_WAIST_HIP_RATIO,0.2047973915091141,1.0,0.07498383428417668,0.7850203134430277
PM_STANDING_HEIGHT_AVG,0.02080464353542831,1.0,0.00761734283677387,0.9307002158809186
A_SLE_LIGHT_EXP,6.842851735611456,1.0,2.5054189254722297,0.11796331940041259
NUT_VEG_DAY_QTY,0.0006533915087162899,1.0,0.00023923058907754737,0.9877035469989511
REFINED_GRAIN_SERVINGS_DAY_QTY,10.048369004166236,1.0,3.6790763333581182,0.05917909011676772
PM_BIOIMPED_FFM,8.878221871920564,1.0,3.250642562762416,0.07569951305179955
Residual,191.18544073523293,70.0,,
