"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,0.11017629573945,0.11017629573945,0,0.0123947347256635,1
"md$F1_SDC_AGE_CALC",1,0.0592365845760929,0.0592365845760929,0,0.0066640627818104,1
"md$PM_BIOIMPED_WEIGHT",1,0.0668975134574823,0.0668975134574823,0,0.00752591042879927,1
"md$PM_WAIST_AVG",1,0.0739146559682531,0.0739146559682531,0,0.00831533268491564,1
"md$PM_WAIST_HIP_RATIO",1,0.190274131345516,0.190274131345516,0,0.0214056695894095,1
"md$PM_STANDING_HEIGHT_AVG",1,0.316506292848464,0.316506292848464,0,0.0356066748526126,1
"md$A_SLE_LIGHT_EXP",1,0.146876612754081,0.146876612754081,0,0.0165234875639315,1
"md$NUT_VEG_DAY_QTY",1,0.126911747298403,0.126911747298403,0,0.0142774580573497,1
"md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.115957932356272,0.115957932356272,0,0.0130451636737847,1
"md$PM_BIOIMPED_FFM",1,0.296684354346346,0.296684354346346,0,0.0333767245004681,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC",1,0.065585968944001,0.065585968944001,0,0.00737836284411787,1
"md$CASE_CONTROL:md$PM_BIOIMPED_WEIGHT",1,0.0816567227786111,0.0816567227786111,0,0.00918630827634126,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT",1,0.251994911282204,0.251994911282204,0,0.028349202127347,1
"md$CASE_CONTROL:md$PM_WAIST_AVG",1,0.0504086674933799,0.0504086674933799,0,0.00567093000596229,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG",1,0.0544097467305908,0.0544097467305908,0,0.00612104784146175,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG",1,0.0458061213806209,0.0458061213806209,0,0.00515314768493391,1
"md$CASE_CONTROL:md$PM_WAIST_HIP_RATIO",1,0.161874740833873,0.161874740833873,0,0.0182107635581269,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_HIP_RATIO",1,0.0953487263404575,0.0953487263404575,0,0.0107266464305052,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO",1,0.0768359372729077,0.0768359372729077,0,0.00864397421880657,1
"md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO",1,0.154801004001568,0.154801004001568,0,0.0174149744914577,1
"md$CASE_CONTROL:md$PM_STANDING_HEIGHT_AVG",1,0.170952073020116,0.170952073020116,0,0.0192319553100377,1
"md$F1_SDC_AGE_CALC:md$PM_STANDING_HEIGHT_AVG",1,0.12789170579751,0.12789170579751,0,0.0143877025119945,1
"md$PM_BIOIMPED_WEIGHT:md$PM_STANDING_HEIGHT_AVG",1,0.279086450552416,0.279086450552416,0,0.0313969760637505,1
"md$PM_WAIST_AVG:md$PM_STANDING_HEIGHT_AVG",1,0.13941907030219,0.13941907030219,0,0.0156845207083462,1
"md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG",1,0.08202504321611,0.08202504321611,0,0.0092277439961229,1
"md$CASE_CONTROL:md$A_SLE_LIGHT_EXP",1,0.0531395268903552,0.0531395268903552,0,0.00597814924555844,1
"md$F1_SDC_AGE_CALC:md$A_SLE_LIGHT_EXP",1,0.132059334660644,0.132059334660644,0,0.0148565570314433,1
