,sum_sq,df,F,PR(>F)
Crohn_case_control,0.004909870107381855,1.0,1.5705698308380416,0.21344388922444765
A_SMK_CIG_CUR_FREQ,0.0011687746598043965,1.0,0.37386777645643676,0.5424798798736241
F1_SDC_AGE_CALC,0.002127272265077088,1.0,0.6804721038313076,0.4116546997786281
SDC_GENDER,0.005329462194492039,1.0,1.704788997304958,0.19506600078758377
A_HS_DENTAL_VISIT_LAST,0.0107002285927153,1.0,3.4227903881861765,0.06765824485672989
PM_BIOIMPED_BMI,0.0007014245213716316,1.0,0.22437175888217856,0.6369019157996199
PM_BIOIMPED_WEIGHT,0.0023501821999180462,1.0,0.7517765601607986,0.3882724369124022
PM_WAIST_AVG,0.002177644561554191,1.0,0.6965851999879703,0.40619355432209603
PM_WAIST_HIP_RATIO,0.00302301610001027,1.0,0.9670027477255521,0.328124764375197
PM_STANDING_HEIGHT_AVG,0.002226205758661186,1.0,0.712118961463851,0.4010294087015427
A_SLE_LIGHT_EXP,0.0004177185769873347,1.0,0.13361986782716373,0.7155851523990795
NUT_VEG_DAY_QTY,0.00040892643429170947,1.0,0.13080743618148516,0.7184632967012341
NUT_JUICE_DAY_QTY,0.0014295063530960848,1.0,0.4572706613538549,0.5006757190042548
REFINED_GRAIN_SERVINGS_DAY_QTY,0.00022884436543785654,1.0,0.0732027626909317,0.7873629523916907
PM_BIOIMPED_FFM,0.005436648027805305,1.0,1.739075614346405,0.19067766189552246
SALT_SEASONING,0.00032693563671432714,1.0,0.10458021015206741,0.7471681759689441
NUTS_SEEDS_SERVINGS_PER_DAY,0.0006864556030660805,1.0,0.21958349952362002,0.640516168654718
Residual,0.2751030619371158,88.0,,
