,sum_sq,df,F,PR(>F)
Both_case_control,0.536629450525157,1.0,1.3382124614870918,0.25712382768539055
A_SMK_CIG_CUR_FREQ,0.9543645990298891,1.0,2.379933859340166,0.13413035656672803
F1_SDC_AGE_CALC,0.23437975615767542,1.0,0.5844813587915512,0.45095655312339
SDC_GENDER,0.22950018693800994,1.0,0.5723129987992792,0.45565986409019266
PM_BIOIMPED_WEIGHT,0.06709671392715162,1.0,0.16732152626785343,0.6856153770327713
PM_WAIST_AVG,0.23859064079010323,1.0,0.5949821956045229,0.4469600353103028
PM_WAIST_HIP_RATIO,0.19060256908578327,1.0,0.47531258840236185,0.49622751834080814
PM_STANDING_HEIGHT_AVG,0.09295809828346364,1.0,0.23181300503976193,0.6339243913262645
A_SLE_LIGHT_EXP,0.030155396366472693,1.0,0.07519961336301005,0.7859243846814714
NUT_VEG_DAY_QTY,0.3754616716910845,1.0,0.936302484658788,0.34151484949394506
REFINED_GRAIN_SERVINGS_DAY_QTY,0.33103785980617023,1.0,0.8255212023550064,0.37132528372547524
PM_BIOIMPED_FFM,0.18632737451410525,1.0,0.46465137954492275,0.501057951255405
Residual,11.228130844041859,28.0,,
