,sum_sq,df,F,PR(>F)
Crohn_case_control,17.315997904551285,1.0,1.1194437521989016,0.3079532931557059
A_SMK_CIG_CUR_FREQ,0.390925182271691,1.0,0.025272511309107914,0.8759604451584786
F1_SDC_AGE_CALC,14.373732103670434,1.0,0.929232302286514,0.3514188943240209
SDC_GENDER,4.06179569263143,1.0,0.26258676143807785,0.6163372596900336
PM_BIOIMPED_WEIGHT,3.6141574024580265,1.0,0.23364786401259907,0.6363043946647372
PM_WAIST_AVG,0.027831019921973652,1.0,0.0017992183610040639,0.9667651453162945
PM_WAIST_HIP_RATIO,0.3960135571719245,1.0,0.025601464310968405,0.8751630897509113
PM_STANDING_HEIGHT_AVG,0.41712292116309013,1.0,0.026966141401082385,0.8719101572107824
A_SLE_LIGHT_EXP,0.02105039884676391,1.0,0.0013608651144564495,0.9710936422669433
NUT_VEG_DAY_QTY,0.23539363940026123,1.0,0.015217716032682325,0.9035754572741567
REFINED_GRAIN_SERVINGS_DAY_QTY,10.642252884608732,1.0,0.6879998234386884,0.42076390220821014
PM_BIOIMPED_FFM,5.953740172390275,1.0,0.38489709198025074,0.5449614226447989
Residual,216.55752706424892,14.0,,
