,sum_sq,df,F,PR(>F)
UC_case_control,0.002376394790665592,1.0,0.4655691272961819,0.4989651822298542
A_SMK_CIG_CUR_FREQ,0.0007043987516695111,1.0,0.13800161209385645,0.7122363829781723
F1_SDC_AGE_CALC,0.0105762540725095,1.0,2.0720367667620607,0.15780153392109109
SDC_GENDER,9.449014158025256e-07,1.0,0.00018511946300509035,0.9892120652690652
PM_BIOIMPED_WEIGHT,0.0008457967395249942,1.0,0.1657034645242244,0.6861290371874814
PM_WAIST_AVG,0.0009284555369542575,1.0,0.18189748427786787,0.6720342556225297
PM_WAIST_HIP_RATIO,0.0009471533754500472,1.0,0.18556065353955922,0.6689498594449479
PM_STANDING_HEIGHT_AVG,0.00011789513023987552,1.0,0.02309731241368155,0.8799682630581389
A_SLE_LIGHT_EXP,0.00022574796187399679,1.0,0.04422719743849091,0.8344990879671816
NUT_VEG_DAY_QTY,0.003055459884664227,1.0,0.5986075199202016,0.4436585925534804
REFINED_GRAIN_SERVINGS_DAY_QTY,0.011194549542720473,1.0,2.1931695362867236,0.1464585382779771
PM_BIOIMPED_FFM,0.0005635450543581152,1.0,0.11040639382823315,0.7414169510128044
Residual,0.20417116611375283,40.0,,
