,sum_sq,df,F,PR(>F)
UC_case_control,0.3115902711265003,1.0,1.6090465800709206,0.2119587859041159
A_SMK_CIG_CUR_FREQ,0.25747019733356535,1.0,1.3295714881982539,0.2557255466112686
F1_SDC_AGE_CALC,0.05221575103754299,1.0,0.2696412032668487,0.6064340705643445
SDC_GENDER,0.4682043596356388,1.0,2.4177989284529606,0.12784086578960888
PM_BIOIMPED_WEIGHT,0.21535652091003551,1.0,1.1120972173280204,0.2979549188127255
PM_WAIST_AVG,0.13577665991542637,1.0,0.7011482402853131,0.4073734285305003
PM_WAIST_HIP_RATIO,0.14865066375590918,1.0,0.7676293655671061,0.3861827987912393
PM_STANDING_HEIGHT_AVG,0.02818775158473332,1.0,0.1455610443911784,0.7048332260590006
A_SLE_LIGHT_EXP,0.0007088029778985897,1.0,0.003660245884470468,0.9520587174309976
NUT_VEG_DAY_QTY,0.023054207439298445,1.0,0.1190515143567775,0.7318732969251502
REFINED_GRAIN_SERVINGS_DAY_QTY,0.05719807799974687,1.0,0.29536985047507497,0.5898160588180674
PM_BIOIMPED_FFM,0.03557429937297142,1.0,0.18370504488973602,0.6705077222056453
Residual,7.745960247161188,40.0,,
