,sum_sq,df,F,PR(>F)
Crohn_case_control,0.0001239507085484398,1.0,0.026243061648158435,0.8736229132587666
A_SMK_CIG_CUR_FREQ,0.002698228677055885,1.0,0.5712737130916374,0.4622818230956768
F1_SDC_AGE_CALC,0.00010307350041847828,1.0,0.02182290248640662,0.8846656653132159
SDC_GENDER,0.028363553130665686,1.0,6.005181269923818,0.028014323385018268
PM_BIOIMPED_WEIGHT,0.0040204531538979614,1.0,0.8512174009077521,0.3718357205946538
PM_WAIST_AVG,5.52462018290275e-06,1.0,0.0011696822853248798,0.9732000112328905
PM_WAIST_HIP_RATIO,0.003926200232829374,1.0,0.8312620069685935,0.3773401177244891
PM_STANDING_HEIGHT_AVG,0.00037770286181497935,1.0,0.07996791307911515,0.7814789520147112
A_SLE_LIGHT_EXP,0.0030653981381060444,1.0,0.6490114760661414,0.43393691891442177
NUT_VEG_DAY_QTY,0.0011734805675673095,1.0,0.24845136617795063,0.6259068929586882
REFINED_GRAIN_SERVINGS_DAY_QTY,0.003315467804074935,1.0,0.7019566648206803,0.41620179838140314
PM_BIOIMPED_FFM,0.0037650735310285855,1.0,0.7971479787549502,0.38703724667778583
Residual,0.06612452247163508,14.0,,
