,sum_sq,df,F,PR(>F)
Crohn_case_control,0.11611452344566892,1.0,0.04453368313973448,0.8333158380137706
A_SMK_CIG_CUR_FREQ,4.632260493036257,1.0,1.7766220356931721,0.18575254233538316
F1_SDC_AGE_CALC,1.4931837077096886,1.0,0.5726843476188552,0.45106691919610187
SDC_GENDER,10.004850487517716,1.0,3.837184430077004,0.053059802870932406
PM_BIOIMPED_WEIGHT,9.029829201759599,1.0,3.4632321654856955,0.06584020952165613
PM_WAIST_AVG,5.82140174805916,1.0,2.2326962483592148,0.13843208760029302
PM_WAIST_HIP_RATIO,0.07300609958608831,1.0,0.028000205398561007,0.8674640197518874
PM_STANDING_HEIGHT_AVG,2.2047468543504505,1.0,0.845591876893085,0.36013140355136664
A_SLE_LIGHT_EXP,11.062030636120756,1.0,4.242647281427675,0.04215596328556157
NUT_VEG_DAY_QTY,0.06854159796413523,1.0,0.026287924327176176,0.8715434958600806
REFINED_GRAIN_SERVINGS_DAY_QTY,3.9607941626340564,1.0,1.5190929350279683,0.22079836413113943
PM_BIOIMPED_FFM,6.6473447054060815,1.0,2.5494721422136455,0.11365235016626456
Residual,247.69744942781114,95.0,,
