,sum_sq,df,F,PR(>F)
Crohn_case_control,0.18237203318220366,1.0,0.9834781323509647,0.32386084035198215
A_SMK_CIG_CUR_FREQ,0.05554081470147519,1.0,0.2995150942759139,0.5854699738582158
F1_SDC_AGE_CALC,0.0271570074206712,1.0,0.14644966375759674,0.7028064183252016
SDC_GENDER,0.6381381145067963,1.0,3.4412890512115673,0.06668727578650026
PM_BIOIMPED_WEIGHT,0.4920624742900609,1.0,2.6535465705495414,0.10663092704678179
PM_WAIST_AVG,0.27293461201868013,1.0,1.4718551841437735,0.22806116085789974
PM_WAIST_HIP_RATIO,0.04153761457073221,1.0,0.22400000091858557,0.6370946095755208
PM_STANDING_HEIGHT_AVG,0.7709055135433845,1.0,4.157264145436381,0.04423446978998636
A_SLE_LIGHT_EXP,0.13448431224957047,1.0,0.725233896523878,0.3965740753850866
NUT_VEG_DAY_QTY,0.03148257598490293,1.0,0.16977616847806828,0.6812390647080007
REFINED_GRAIN_SERVINGS_DAY_QTY,0.03553858117545352,1.0,0.19164899810004876,0.6625414214389382
PM_BIOIMPED_FFM,0.22173605802657356,1.0,1.1957566103623383,0.2769364883788759
Residual,17.616398964452635,95.0,,
