,sum_sq,df,F,PR(>F)
Crohn_case_control,0.018520263039622405,1.0,0.05538555462589487,0.817351415514737
A_SMK_CIG_CUR_FREQ,0.023631021094376904,1.0,0.07066947196636417,0.7942392946927099
F1_SDC_AGE_CALC,0.011675866290415341,1.0,0.034917124494881255,0.8544502596034044
SDC_GENDER,0.5560010762636799,1.0,1.662742473774618,0.21813017523123057
PM_BIOIMPED_WEIGHT,0.189691462430415,1.0,0.5672795700594886,0.463820330721312
PM_WAIST_AVG,0.042879190252783216,1.0,0.12823185766739972,0.7256140909967023
PM_WAIST_HIP_RATIO,0.23359155263857895,1.0,0.6985644680711504,0.41730342802416354
PM_STANDING_HEIGHT_AVG,0.004054442945152393,1.0,0.012124966623632267,0.9138823106224557
A_SLE_LIGHT_EXP,0.0002696767533967671,1.0,0.0008064786404294584,0.9777451202141114
NUT_VEG_DAY_QTY,0.008096700333714462,1.0,0.024213491874442973,0.8785642764513499
REFINED_GRAIN_SERVINGS_DAY_QTY,0.014482345893490905,1.0,0.04331000903599469,0.8381397703391561
PM_BIOIMPED_FFM,0.37138756074957957,1.0,1.1106486980917667,0.3097904425313724
Residual,4.6814315448506605,14.0,,
