"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,32.6630741435999,32.6630741435999,0,0.0346237634824941,1
"md$F1_SDC_AGE_CALC",1,10.9870874557917,10.9870874557917,0,0.0116466170868779,1
"md$A_HS_DENTAL_VISIT_LAST",1,36.0295979544959,36.0295979544959,0,0.0381923719874437,1
"md$PM_BIOIMPED_BMI",1,44.959790259035,44.959790259035,0,0.0476586232302446,1
"md$PM_BIOIMPED_WEIGHT",1,38.2315016083104,38.2315016083104,0,0.0405264508615184,1
"md$PM_WAIST_AVG",1,16.0630424026098,16.0630424026098,0,0.0170272699535911,1
"md$PM_WAIST_HIP_RATIO",1,30.5372576009077,30.5372576009077,0,0.0323703390541088,1
"md$PM_STANDING_HEIGHT_AVG",1,34.6315930555755,34.6315930555755,0,0.0367104480645825,1
"md$A_SLE_LIGHT_EXP",1,37.3277565385338,37.3277565385338,0,0.0395684560504101,1
"md$NUT_VEG_DAY_QTY",1,37.052997946189,37.052997946189,0,0.0392772043306758,1
"md$NUT_JUICE_DAY_QTY",1,93.4818983212975,93.4818983212975,0,0.0990934020215418,1
"md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,43.5187139459982,43.5187139459982,0,0.0461310424151796,1
"md$PM_BIOIMPED_FFM",1,92.6718610719592,92.6718610719592,0,0.0982347400961579,1
"md$SALT_SEASONING",1,22.9238074468839,22.9238074468839,0,0.0242998709695752,1
"md$NUTS_SEEDS_SERVINGS_PER_DAY",1,20.7860744433386,20.7860744433386,0,0.0220338147625548,1
"md$Crohn_case_control:md$F1_SDC_AGE_CALC",1,15.1858381406216,15.1858381406216,0,0.0160974091340189,1
"md$Crohn_case_control:md$A_HS_DENTAL_VISIT_LAST",1,43.3270336427571,43.3270336427571,0,0.045927855983477,1
"md$F1_SDC_AGE_CALC:md$A_HS_DENTAL_VISIT_LAST",1,27.0051789839298,27.0051789839298,0,0.0286262378682203,1
"md$Crohn_case_control:md$PM_BIOIMPED_BMI",1,40.6963702102952,40.6963702102952,0,0.043139279865774,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_BMI",1,26.3253015727278,26.3253015727278,0,0.027905548977179,1
"md$A_HS_DENTAL_VISIT_LAST:md$PM_BIOIMPED_BMI",1,25.458710518237,25.458710518237,0,0.02698693845158,1
"md$Crohn_case_control:md$PM_BIOIMPED_WEIGHT",1,36.9345301063787,36.9345301063787,0,0.0391516251384712,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT",1,29.6707179843293,29.6707179843293,0,0.0314517830541219,1
"md$A_HS_DENTAL_VISIT_LAST:md$PM_BIOIMPED_WEIGHT",1,66.9644096990312,66.9644096990312,0,0.0709841294475462,1
"md$PM_BIOIMPED_BMI:md$PM_BIOIMPED_WEIGHT",1,39.9374257503932,39.9374257503932,0,0.0423347777126555,1
"Residuals",0,-1.16478029560487e-13,-Inf,NA,-1.23469938214603e-16,NA
"Total",25,943.371570803227,NA,NA,1,NA
