,sum_sq,df,F,PR(>F)
UC_case_control,1.0786968588549275,1.0,0.8164934837239703,0.3716172746981715
A_SMK_CIG_CUR_FREQ,0.018651180985393374,1.0,0.014117560103489815,0.9060147854690148
F1_SDC_AGE_CALC,0.4246574034827561,1.0,0.32143414520264446,0.5739150593973162
SDC_GENDER,2.687162465975185,1.0,2.033982601474738,0.1615756021063961
PM_BIOIMPED_WEIGHT,0.7439538800334391,1.0,0.5631178864127575,0.45739841307435103
PM_WAIST_AVG,0.8077364049788429,1.0,0.611396525184976,0.4388666344605531
PM_WAIST_HIP_RATIO,0.8259188224240125,1.0,0.6251592660703897,0.4337995463324418
PM_STANDING_HEIGHT_AVG,0.28795472442072567,1.0,0.21796036038024116,0.6431314816338525
A_SLE_LIGHT_EXP,0.12895239453231383,1.0,0.09760739449821365,0.7563429286126403
NUT_VEG_DAY_QTY,1.3186951694710585,1.0,0.9981543971810163,0.3237632764332258
REFINED_GRAIN_SERVINGS_DAY_QTY,0.0003357387665881591,1.0,0.0002541293347639405,0.9873603645200674
PM_BIOIMPED_FFM,0.030685263283199156,1.0,0.023226467483814222,0.8796357818436454
Residual,52.84533828414971,40.0,,
