,sum_sq,df,F,PR(>F)
UC_case_control,0.0009382087177879182,1.0,0.1778041415131842,0.6745062913071567
A_SMK_CIG_CUR_FREQ,0.00050738845819787,1.0,0.0961574621010542,0.7573740314326122
F1_SDC_AGE_CALC,0.008791896458606925,1.0,1.666191725207117,0.20084250662183142
SDC_GENDER,0.0005953489516877145,1.0,0.11282724968191656,0.7379115617279635
PM_BIOIMPED_WEIGHT,6.221910913634142e-06,1.0,0.001179142239456684,0.9727008336079626
PM_WAIST_AVG,0.0003450851257342418,1.0,0.0653986297151589,0.7988773408307963
PM_WAIST_HIP_RATIO,0.0012070884238552255,1.0,0.2287607404033917,0.6338735572131271
PM_STANDING_HEIGHT_AVG,0.0007552547745417564,1.0,0.14313171927004636,0.7062852755354618
A_SLE_LIGHT_EXP,0.0006493324252768355,1.0,0.12305789985115007,0.7267516499015798
NUT_VEG_DAY_QTY,0.0006597088380195344,1.0,0.12502438036313257,0.7246669080054268
REFINED_GRAIN_SERVINGS_DAY_QTY,2.8409133443121093e-09,1.0,5.383942279813129e-07,0.9994165509219292
PM_BIOIMPED_FFM,0.0021473634244703515,1.0,0.4069564724414234,0.5255144099609323
Residual,0.385194831884383,73.0,,
