,sum_sq,df,F,PR(>F)
UC_case_control,0.002779926701555143,1.0,0.7690540316161095,0.3895780581907955
A_SMK_CIG_CUR_FREQ,0.007965753853032451,1.0,2.2036894397644056,0.15125780272546338
F1_SDC_AGE_CALC,0.0006118112427164278,1.0,0.16925478737835625,0.6845833845784409
SDC_GENDER,0.007982550349287784,1.0,2.2083361137774156,0.15084645073853228
PM_BIOIMPED_WEIGHT,3.384104223598219e-05,1.0,0.009361969850181283,0.9237573445052368
PM_WAIST_AVG,0.0020723510472245095,1.0,0.5733064569293508,0.45663536754687717
PM_WAIST_HIP_RATIO,0.003461996472951356,1.0,0.9577455202234508,0.33793790431077064
PM_STANDING_HEIGHT_AVG,0.0009626959674721136,1.0,0.26632544469277764,0.6107334322845623
A_SLE_LIGHT_EXP,0.0026602379001657377,1.0,0.7359426710912694,0.39981529545340444
NUT_VEG_DAY_QTY,0.002915605366709759,1.0,0.8065889149578457,0.3784365424981384
REFINED_GRAIN_SERVINGS_DAY_QTY,0.008719363440189589,1.0,2.412172091822652,0.13404831576173631
PM_BIOIMPED_FFM,0.0015967912107627197,1.0,0.4417449991034878,0.5128907582365931
Residual,0.08313891028099378,23.0,,
