,sum_sq,df,F,PR(>F)
Crohn_case_control,2.405898840326923e-07,1.0,1.093516218664807e-06,0.9991794223513469
A_SMK_CIG_CUR_FREQ,0.41046711804061997,1.0,1.8656330984598999,0.19210731700487546
F1_SDC_AGE_CALC,0.6558377095148846,1.0,2.9808783318132073,0.10478420688316438
SDC_GENDER,0.14078715355827778,1.0,0.6398982085826589,0.4362336798575025
PM_BIOIMPED_WEIGHT,0.7059506267062109,1.0,3.2086488714335486,0.09344502107213784
PM_WAIST_AVG,0.48468355242572786,1.0,2.2029576498136882,0.15845492470552466
PM_WAIST_HIP_RATIO,0.825607472397427,1.0,3.7525067396215435,0.07179444726010104
PM_STANDING_HEIGHT_AVG,0.3087863645607839,1.0,1.403479199083358,0.25457360645310584
A_SLE_LIGHT_EXP,0.00901739874538402,1.0,0.04098539644711413,0.8422864142524702
NUT_VEG_DAY_QTY,0.0030668991201226853,1.0,0.013939505155616884,0.9075821294820177
REFINED_GRAIN_SERVINGS_DAY_QTY,0.4686516506533093,1.0,2.1300903109616587,0.16505667313238911
PM_BIOIMPED_FFM,0.12196742697368976,1.0,0.5543597981302568,0.46804700823449397
Residual,3.3002238091144367,15.0,,
