,sum_sq,df,F,PR(>F)
Crohn_case_control,77.52134371575644,1.0,0.32126193905496325,0.5798246682955364
A_SMK_CIG_CUR_FREQ,16.760716210651758,1.0,0.06945932477031493,0.7959651117216604
F1_SDC_AGE_CALC,50.19473359611951,1.0,0.20801571118998902,0.6553219051872021
SDC_GENDER,4.45074077109531,1.0,0.018444644298166876,0.8939041207494807
PM_BIOIMPED_WEIGHT,0.549131765337181,1.0,0.002275697598531705,0.9626257759828907
PM_WAIST_AVG,28.822768870669268,1.0,0.11944657009914791,0.7347737130086391
PM_WAIST_HIP_RATIO,1.995654032372442,1.0,0.008270337605003562,0.9288275226230154
PM_STANDING_HEIGHT_AVG,42.39899250574983,1.0,0.17570880345312564,0.6814477758389867
A_SLE_LIGHT_EXP,136.29044649058986,1.0,0.5648113282811195,0.4647753708350162
NUT_VEG_DAY_QTY,115.05175609688557,1.0,0.47679449921417655,0.5011661414776518
REFINED_GRAIN_SERVINGS_DAY_QTY,598.2256413164788,1.0,2.4791511641801987,0.1376860593465121
PM_BIOIMPED_FFM,9.781408031683801,1.0,0.040535857098511936,0.8433324068979658
Residual,3378.236510721276,14.0,,
