"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$UC_case_control",1,12.2732954931907,12.2732954931907,0,0.0117150439226911,1
"md$F1_SDC_AGE_CALC",1,24.4876245556699,24.4876245556699,0,0.0233738035062546,1
"md$PM_BIOIMPED_WEIGHT",1,20.2035726427723,20.2035726427723,0,0.0192846119476771,1
"md$PM_WAIST_AVG",1,16.2940256020808,16.2940256020808,0,0.0155528908850709,1
"md$PM_WAIST_HIP_RATIO",1,31.1517638797414,31.1517638797414,0,0.0297348240595155,1
"md$PM_STANDING_HEIGHT_AVG",1,36.3802620535093,36.3802620535093,0,0.0347255036849986,1
"md$A_SLE_LIGHT_EXP",1,31.8015842101074,31.8015842101074,0,0.0303550872737695,1
"md$NUT_VEG_DAY_QTY",1,35.7798067849191,35.7798067849191,0,0.0341523601597695,1
"md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,25.9562838780317,25.9562838780317,0,0.0247756607725841,1
"md$PM_BIOIMPED_FFM",1,26.3642559513862,26.3642559513862,0,0.0251650762120829,1
"md$UC_case_control:md$F1_SDC_AGE_CALC",1,25.1230051126865,25.1230051126865,0,0.0239802837411029,1
"md$UC_case_control:md$PM_BIOIMPED_WEIGHT",1,124.34853376697,124.34853376697,0,0.118692533363227,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT",1,22.0009535959118,22.0009535959118,0,0.0210002389219905,1
"md$UC_case_control:md$PM_WAIST_AVG",1,34.8406063669718,34.8406063669718,0,0.0332558793283118,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG",1,22.9549425448721,22.9549425448721,0,0.0219108356272545,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG",1,17.3943055201449,17.3943055201449,0,0.0166031245060676,1
"md$UC_case_control:md$PM_WAIST_HIP_RATIO",1,17.6601267315459,17.6601267315459,0,0.0168568548239659,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_HIP_RATIO",1,60.3857235564117,60.3857235564117,0,0.0576390753534225,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO",1,16.3761685424793,16.3761685424793,0,0.0156312975489732,1
"md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO",1,51.4096577949003,51.4096577949003,0,0.0490712864732959,1
"md$UC_case_control:md$PM_STANDING_HEIGHT_AVG",1,27.3094311875932,27.3094311875932,0,0.0260672600968388,1
"md$F1_SDC_AGE_CALC:md$PM_STANDING_HEIGHT_AVG",1,25.8416114552508,25.8416114552508,0,0.0246662042317272,1
"md$PM_BIOIMPED_WEIGHT:md$PM_STANDING_HEIGHT_AVG",1,20.7450395605711,20.7450395605711,0,0.0198014502107349,1
"md$PM_WAIST_AVG:md$PM_STANDING_HEIGHT_AVG",1,23.1583549764557,23.1583549764557,0,0.0221049958323719,1
"md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG",1,16.2291688099212,16.2291688099212,0,0.0154909841079339,1
"md$UC_case_control:md$A_SLE_LIGHT_EXP",1,17.6966796417283,17.6966796417283,0,0.0168917451228694,1
"md$F1_SDC_AGE_CALC:md$A_SLE_LIGHT_EXP",1,30.6483190965947,30.6483190965947,0,0.0292542784920691,1
"md$PM_BIOIMPED_WEIGHT:md$A_SLE_LIGHT_EXP",1,66.1691842552715,66.1691842552715,0,0.0631594750007618,1
"md$PM_WAIST_AVG:md$A_SLE_LIGHT_EXP",1,32.0596798983308,32.0596798983308,0,0.0306014434643682,1
"md$PM_WAIST_HIP_RATIO:md$A_SLE_LIGHT_EXP",1,38.9269459824171,38.9269459824171,0,0.0371563515449657,1
"md$PM_STANDING_HEIGHT_AVG:md$A_SLE_LIGHT_EXP",1,13.9767132323349,13.9767132323349,0,0.0133409816053482,1
"md$UC_case_control:md$NUT_VEG_DAY_QTY",1,24.4187734578782,24.4187734578782,0,0.023308084104713,1
"md$F1_SDC_AGE_CALC:md$NUT_VEG_DAY_QTY",1,57.2861374176446,57.2861374176446,0,0.0546804740732719,1
"Residuals",0,-5.53492425375485e-15,-Inf,NA,-5.28316789712108e-18,NA
"Total",33,1047.6525375563,NA,NA,1,NA
