,sum_sq,df,F,PR(>F)
Crohn_case_control,21.984781149610924,1.0,0.05540923534593155,0.818655217765234
A_SMK_CIG_CUR_FREQ,95.34576880442425,1.0,0.24030424078233859,0.6345633450365318
F1_SDC_AGE_CALC,364.4536710828303,1.0,0.9185490224484065,0.36045417442974237
SDC_GENDER,178.66368435447671,1.0,0.4502941406056993,0.5173943423039531
A_HS_DENTAL_VISIT_LAST,825.7378257580779,1.0,2.081144279313277,0.17970881160581192
PM_BIOIMPED_BMI,228.07802167531275,1.0,0.5748353233193562,0.4658364037612644
PM_BIOIMPED_WEIGHT,170.56066047404275,1.0,0.4298717241099765,0.5268475561286565
PM_WAIST_AVG,2.4345474087893355,1.0,0.006135899621489907,0.9391092290881659
PM_WAIST_HIP_RATIO,542.6155921330986,1.0,1.3675785463712455,0.26934707750927617
PM_STANDING_HEIGHT_AVG,268.42729520324036,1.0,0.6765294169622157,0.4299606902028894
A_SLE_LIGHT_EXP,8.447044966485743,1.0,0.021289468352699896,0.8868924404492169
NUT_VEG_DAY_QTY,116.02043447840435,1.0,0.29241153301473316,0.6005160107671058
NUT_JUICE_DAY_QTY,695.3663647568459,1.0,1.752563206986431,0.21501841238062938
REFINED_GRAIN_SERVINGS_DAY_QTY,604.8288571880694,1.0,1.524377443827211,0.24518296279620377
PM_BIOIMPED_FFM,18.65376687481556,1.0,0.04701392985543044,0.8327027961583472
SALT_SEASONING,72.3126206582315,1.0,0.1822527588182942,0.6784896449089456
NUTS_SEEDS_SERVINGS_PER_DAY,537.4128439962338,1.0,1.3544658256214075,0.27151497270673935
Residual,3967.7106194220687,10.0,,
