"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,0.080177798424086,0.080177798424086,0,0.0257405833858495,1
"md$A_SMK_CIG_CUR_FREQ",1,0.14675801130903,0.14675801130903,0,0.0471157465269926,1
"md$F1_SDC_AGE_CALC",1,0.0699672299079641,0.0699672299079641,0,0.0224625438852387,1
"md$A_HS_DENTAL_VISIT_LAST",1,0.320440164357551,0.320440164357551,0,0.102875321260293,1
"md$PM_BIOIMPED_BMI",1,0.126778400915579,0.126778400915579,0,0.0407014169063513,1
"md$PM_BIOIMPED_WEIGHT",1,0.0262135627382293,0.0262135627382293,0,0.00841570123857241,1
"md$PM_WAIST_AVG",1,0.0456085349826688,0.0456085349826688,0,0.0146423364185957,1
"md$PM_WAIST_HIP_RATIO",1,0.164631883557706,0.164631883557706,0,0.052854042016369,1
"md$PM_STANDING_HEIGHT_AVG",1,0.0838540660907287,0.0838540660907287,0,0.0269208262496083,1
"md$A_SLE_LIGHT_EXP",1,0.0425832482418411,0.0425832482418411,0,0.0136710869312191,1
"md$NUT_VEG_DAY_QTY",1,0.241681732506053,0.241681732506053,0,0.0775904166824792,1
"md$NUT_JUICE_DAY_QTY",1,0.0664231746663473,0.0664231746663473,0,0.021324746998021,1
"md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.304680719729464,0.304680719729464,0,0.0978158496043331,1
"md$PM_BIOIMPED_FFM",1,0.134820274557113,0.134820274557113,0,0.0432832104092545,1
"md$SALT_SEASONING",1,0.060819614574797,0.060819614574797,0,0.0195257588912231,1
"md$NUTS_SEEDS_SERVINGS_PER_DAY",1,0.141275006633263,0.141275006633263,0,0.0453554619864383,1
"md$Crohn_case_control:md$A_SMK_CIG_CUR_FREQ",1,0.19747537579845,0.19747537579845,0,0.06339824087593,1
"md$Crohn_case_control:md$F1_SDC_AGE_CALC",1,0.0671255331415108,0.0671255331415108,0,0.021550234816994,1
"md$A_SMK_CIG_CUR_FREQ:md$F1_SDC_AGE_CALC",1,0.135406060365667,0.135406060365667,0,0.0434712732988285,1
"md$Crohn_case_control:md$A_HS_DENTAL_VISIT_LAST",1,0.097987608748801,0.097987608748801,0,0.0314583121930772,1
"md$A_SMK_CIG_CUR_FREQ:md$A_HS_DENTAL_VISIT_LAST",1,0.0315424588132012,0.0315424588132012,0,0.0101265101715742,1
"md$F1_SDC_AGE_CALC:md$A_HS_DENTAL_VISIT_LAST",1,0.112999641598531,0.112999641598531,0,0.0362778319473576,1
"md$Crohn_case_control:md$PM_BIOIMPED_BMI",1,0.109355903553216,0.109355903553216,0,0.0351080325161544,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_BMI",1,0.0751763402058465,0.0751763402058465,0,0.0241348963397113,1
"md$A_HS_DENTAL_VISIT_LAST:md$PM_BIOIMPED_BMI",1,0.231057641781805,0.231057641781805,0,0.0741796184495336,1
"Residuals",0,3.523313310701e-16,Inf,NA,1.13113781933589e-16,NA
"Total",25,3.11483998719945,NA,NA,1,NA
