,sum_sq,df,F,PR(>F)
UC_case_control,269.69456983283123,1.0,8.690626132692056,0.004293057784998358
A_SMK_CIG_CUR_FREQ,19.60793914997992,1.0,0.6318453815761882,0.42925604602366574
F1_SDC_AGE_CALC,20.67404356775004,1.0,0.666199484141154,0.41703526454268824
SDC_GENDER,4.272254607022327,1.0,0.1376689473440871,0.7116840966492555
PM_BIOIMPED_WEIGHT,83.17880240564097,1.0,2.680350124663478,0.10589745185224293
PM_WAIST_AVG,67.1019284972067,1.0,2.162289636433265,0.14573110818655835
PM_WAIST_HIP_RATIO,107.10529114022064,1.0,3.4513562609352926,0.06723266606537667
PM_STANDING_HEIGHT_AVG,49.90057728296227,1.0,1.607994040223123,0.20880344740332996
A_SLE_LIGHT_EXP,0.044439580935609756,1.0,0.0014320191305456492,0.9699169305785518
NUT_VEG_DAY_QTY,3.2641263247875774,1.0,0.10518306525856387,0.7466237224015657
REFINED_GRAIN_SERVINGS_DAY_QTY,0.21085296263132824,1.0,0.006794516731779931,0.9345312895599116
PM_BIOIMPED_FFM,49.194674477570125,1.0,1.5852470588082423,0.21201778070541727
Residual,2265.395300315158,73.0,,
