"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$UC_case_control",1,0.00328847457620533,0.00328847457620533,0,0.00158568894724307,1
"md$F1_SDC_AGE_CALC",1,0.023171429803082,0.023171429803082,0,0.0111731683730893,1
"md$PM_BIOIMPED_WEIGHT",1,0.0465727413368895,0.0465727413368895,0,0.0224571847734743,1
"md$PM_WAIST_AVG",1,0.0476249155927382,0.0476249155927382,0,0.0229645388823202,1
"md$PM_WAIST_HIP_RATIO",1,0.0728613004761177,0.0728613004761177,0,0.035133420122121,1
"md$PM_STANDING_HEIGHT_AVG",1,0.142441664382627,0.142441664382627,0,0.0686847860928495,1
"md$A_SLE_LIGHT_EXP",1,0.0241478285233886,0.0241478285233886,0,0.0116439838296221,1
"md$NUT_VEG_DAY_QTY",1,0.0415779747169552,0.0415779747169552,0,0.0200487288040723,1
"md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.0361989734279729,0.0361989734279729,0,0.0174549964538628,1
"md$PM_BIOIMPED_FFM",1,0.0754285432281276,0.0754285432281276,0,0.0363713340431249,1
"md$UC_case_control:md$F1_SDC_AGE_CALC",1,0.0720596107076701,0.0720596107076701,0,0.0347468486053017,1
"md$UC_case_control:md$PM_BIOIMPED_WEIGHT",1,0.0583312207650324,0.0583312207650324,0,0.028127075305852,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT",1,0.123953541105324,0.123953541105324,0,0.0597698889097565,1
"md$UC_case_control:md$PM_WAIST_AVG",1,0.0698712769115546,0.0698712769115546,0,0.0336916430280754,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG",1,0.0293730417548087,0.0293730417548087,0,0.0141635602095046,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG",1,0.0265367731208369,0.0265367731208369,0,0.0127959231120966,1
"md$UC_case_control:md$PM_WAIST_HIP_RATIO",1,0.145316572278516,0.145316572278516,0,0.070071054883808,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_HIP_RATIO",1,0.0704073441239335,0.0704073441239335,0,0.0339501324382716,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO",1,0.036198449709651,0.036198449709651,0,0.0174547439190369,1
"md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO",1,0.0260303820755756,0.0260303820755756,0,0.012551743427916,1
"md$UC_case_control:md$PM_STANDING_HEIGHT_AVG",1,0.22988714514908,0.22988714514908,0,0.110850638108566,1
"md$F1_SDC_AGE_CALC:md$PM_STANDING_HEIGHT_AVG",1,0.057933645746344,0.057933645746344,0,0.0279353662631865,1
"md$PM_BIOIMPED_WEIGHT:md$PM_STANDING_HEIGHT_AVG",1,0.0187659311573731,0.0187659311573731,0,0.0090488550029504,1
"md$PM_WAIST_AVG:md$PM_STANDING_HEIGHT_AVG",1,0.0362321198759346,0.0362321198759346,0,0.017470979535062,1
"md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG",1,0.0859875484339807,0.0859875484339807,0,0.041462843027246,1
"md$UC_case_control:md$A_SLE_LIGHT_EXP",1,0.0552873744672984,0.0552873744672984,0,0.026659345110719,1
"md$F1_SDC_AGE_CALC:md$A_SLE_LIGHT_EXP",1,0.0248271915333698,0.0248271915333698,0,0.0119715698854449,1
"md$PM_BIOIMPED_WEIGHT:md$A_SLE_LIGHT_EXP",1,0.118109139269292,0.118109139269292,0,0.0569517423254102,1
"md$PM_WAIST_AVG:md$A_SLE_LIGHT_EXP",1,0.0080609928124451,0.0080609928124451,0,0.0038869776579662,1
"md$PM_WAIST_HIP_RATIO:md$A_SLE_LIGHT_EXP",1,0.0487941012993385,0.0487941012993385,0,0.0235283154325923,1
"md$PM_STANDING_HEIGHT_AVG:md$A_SLE_LIGHT_EXP",1,0.0870002870376585,0.0870002870376585,0,0.041951181426429,1
"md$UC_case_control:md$NUT_VEG_DAY_QTY",1,0.0208946485195982,0.0208946485195982,0,0.0100753137803753,1
"md$F1_SDC_AGE_CALC:md$NUT_VEG_DAY_QTY",1,0.110673750318755,0.110673750318755,0,0.0533664282826527,1
"Residuals",0,-1.53091081251119e-16,-Inf,NA,-7.38198912097145e-17,NA
"Total",33,2.07384593423747,NA,NA,1,NA
