,sum_sq,df,F,PR(>F)
Both_case_control,0.002904008344811829,1.0,0.5833293017388914,0.45139849471107785
A_SMK_CIG_CUR_FREQ,0.015011140966451732,1.0,3.0152938072331015,0.09347494470781695
F1_SDC_AGE_CALC,0.0025623790337880492,1.0,0.5147060872742811,0.47905169452222507
SDC_GENDER,0.02816599708548061,1.0,5.657714944933353,0.024437879592141068
PM_BIOIMPED_WEIGHT,2.8043166927937895e-05,1.0,0.005633042002736104,0.9407057411943949
PM_WAIST_AVG,4.9439549124959905e-05,1.0,0.009930941734679209,0.9213290193626121
PM_WAIST_HIP_RATIO,1.4971050036617583e-05,1.0,0.0030072407263430283,0.9566567012662102
PM_STANDING_HEIGHT_AVG,1.019939461867937e-07,1.0,2.04875642031227e-05,0.996420627615366
A_SLE_LIGHT_EXP,4.539939558329596e-05,1.0,0.009119394499084249,0.924601432326505
NUT_VEG_DAY_QTY,0.0042439449084389,1.0,0.8524828878266876,0.3637394661641934
REFINED_GRAIN_SERVINGS_DAY_QTY,0.005146558644893099,1.0,1.0337912651136945,0.317975510853335
PM_BIOIMPED_FFM,0.0006862258070267014,1.0,0.13784244854641797,0.713229970042402
Residual,0.13939336394098717,28.0,,
