,sum_sq,df,F,PR(>F)
Crohn_case_control,0.010678455350613934,1.0,2.475096075387873,0.1189870200856716
A_SMK_CIG_CUR_FREQ,2.4070670706441088e-05,1.0,0.005579198548977491,0.9406152155162858
F1_SDC_AGE_CALC,0.00256362326970574,1.0,0.5942070913146534,0.4427097970465249
SDC_GENDER,0.0075122649584137115,1.0,1.7412235108305831,0.1901551546427936
PM_BIOIMPED_WEIGHT,0.012694913650192225,1.0,2.9424790310306657,0.08953818692951683
PM_WAIST_AVG,0.0077878385436163,1.0,1.8050970840039053,0.1822979524013045
PM_WAIST_HIP_RATIO,0.0020210559781287654,1.0,0.46844862439005375,0.4953680900206473
PM_STANDING_HEIGHT_AVG,0.014532013787781283,1.0,3.368289617987868,0.06959155773875508
A_SLE_LIGHT_EXP,0.0004822354638653201,1.0,0.11177450903114766,0.7388698129358439
NUT_VEG_DAY_QTY,0.0018071148111777344,1.0,0.4188604653072932,0.5190670130463575
REFINED_GRAIN_SERVINGS_DAY_QTY,0.00021761090630977348,1.0,0.05043874628721021,0.8227839170095576
PM_BIOIMPED_FFM,0.004151040646103873,1.0,0.9621451862283193,0.32913842369900426
Residual,0.40986419411995895,95.0,,
