,sum_sq,df,F,PR(>F)
UC_case_control,0.010793521602870884,1.0,1.3854043435148384,0.2512203539678482
A_SMK_CIG_CUR_FREQ,0.05015423541233738,1.0,6.437555613678157,0.018413394894281957
F1_SDC_AGE_CALC,0.0021101635092762154,1.0,0.27085040442224184,0.6077359212221893
SDC_GENDER,0.050189872630354064,1.0,6.442129834997914,0.018376617682105648
PM_BIOIMPED_WEIGHT,0.008065091852390073,1.0,1.0351962681184066,0.319525278568831
PM_WAIST_AVG,0.010012358780884963,1.0,1.2851380535688628,0.2686244953158181
PM_WAIST_HIP_RATIO,0.006290409469595508,1.0,0.8074066020627148,0.3781990661146073
PM_STANDING_HEIGHT_AVG,0.0038028162586774784,1.0,0.48811114260977767,0.4917757479259589
A_SLE_LIGHT_EXP,0.006298624218850644,1.0,0.8084610076328045,0.3778931626778893
NUT_VEG_DAY_QTY,0.004019059809182234,1.0,0.5158671211633088,0.4798430527766462
REFINED_GRAIN_SERVINGS_DAY_QTY,0.004616344316928019,1.0,0.5925316780883662,0.4492759413327849
PM_BIOIMPED_FFM,0.0007381324721536046,1.0,0.09474312190554682,0.7610018297810464
Residual,0.1791902833480408,23.0,,
