,sum_sq,df,F,PR(>F)
Crohn_case_control,3.619971886567268e-05,1.0,0.008247536812696285,0.9289254103813945
A_SMK_CIG_CUR_FREQ,0.0009702725747644877,1.0,0.22106135156503007,0.645472786072641
F1_SDC_AGE_CALC,0.0008419632322867308,1.0,0.19182808515694053,0.6680813860564951
SDC_GENDER,0.03279610608747311,1.0,7.472077152677104,0.016159609644389623
PM_BIOIMPED_WEIGHT,0.0064949595704106005,1.0,1.479774424566931,0.2439215578002573
PM_WAIST_AVG,3.3936772102351145e-05,1.0,0.007731959970651672,0.9311764685929399
PM_WAIST_HIP_RATIO,0.0031219458115105568,1.0,0.7112862700183245,0.41319538572046544
PM_STANDING_HEIGHT_AVG,0.00048431132644643886,1.0,0.1103427214033019,0.7446753531043461
A_SLE_LIGHT_EXP,0.002450547030081328,1.0,0.5583186133803067,0.4673034479019572
NUT_VEG_DAY_QTY,0.000663649848462329,1.0,0.15120218408999125,0.7032389451644787
REFINED_GRAIN_SERVINGS_DAY_QTY,0.0011908788190816589,1.0,0.2713230159682276,0.6105860262264982
PM_BIOIMPED_FFM,0.009625887023983105,1.0,2.193107020519975,0.16078203225089643
Residual,0.061448172421522756,14.0,,
