"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,0.20368875062103,0.20368875062103,0,0.0557267170463345,1
"md$F1_SDC_AGE_CALC",1,0.0644675877864236,0.0644675877864236,0,0.017637532815535,1
"md$A_HS_DENTAL_VISIT_LAST",1,0.22704213783916,0.22704213783916,0,0.0621159142779456,1
"md$PM_BIOIMPED_BMI",1,0.348377166696825,0.348377166696825,0,0.0953116739865418,1
"md$PM_BIOIMPED_WEIGHT",1,0.213684592381792,0.213684592381792,0,0.0584614554339162,1
"md$PM_WAIST_AVG",1,0.106548799286517,0.106548799286517,0,0.0291504306023928,1
"md$PM_WAIST_HIP_RATIO",1,0.101390316801573,0.101390316801573,0,0.0277391337440708,1
"md$PM_STANDING_HEIGHT_AVG",1,0.130141120436942,0.130141120436942,0,0.0356049971958227,1
"md$A_SLE_LIGHT_EXP",1,0.0853435867413084,0.0853435867413084,0,0.0233489473304333,1
"md$NUT_VEG_DAY_QTY",1,0.106154313213664,0.106154313213664,0,0.0290425041032926,1
"md$NUT_JUICE_DAY_QTY",1,0.242459869756573,0.242459869756573,0,0.0663340145973708,1
"md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.0943500087989517,0.0943500087989517,0,0.0258129927530494,1
"md$PM_BIOIMPED_FFM",1,0.436282087358115,0.436282087358115,0,0.119361370524699,1
"md$SALT_SEASONING",1,0.0876719278836227,0.0876719278836227,0,0.0239859526025923,1
"md$NUTS_SEEDS_SERVINGS_PER_DAY",1,0.0858764198026418,0.0858764198026418,0,0.023494723850498,1
"md$Crohn_case_control:md$F1_SDC_AGE_CALC",1,0.0613917389442573,0.0613917389442573,0,0.0167960187035279,1
"md$Crohn_case_control:md$A_HS_DENTAL_VISIT_LAST",1,0.167846655094932,0.167846655094932,0,0.0459207640438206,1
"md$F1_SDC_AGE_CALC:md$A_HS_DENTAL_VISIT_LAST",1,0.0710759507175989,0.0710759507175989,0,0.0194454989898195,1
"md$Crohn_case_control:md$PM_BIOIMPED_BMI",1,0.0836641030366776,0.0836641030366776,0,0.0228894614093574,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_BMI",1,0.0585088452362541,0.0585088452362541,0,0.0160072947241686,1
"md$A_HS_DENTAL_VISIT_LAST:md$PM_BIOIMPED_BMI",1,0.055873169398386,0.055873169398386,0,0.0152862064893254,1
"md$Crohn_case_control:md$PM_BIOIMPED_WEIGHT",1,0.0894732074473477,0.0894732074473477,0,0.0244787603608166,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT",1,0.0872711346452619,0.0872711346452619,0,0.0238763005411991,1
"md$A_HS_DENTAL_VISIT_LAST:md$PM_BIOIMPED_WEIGHT",1,0.244798809584598,0.244798809584598,0,0.0669739195385487,1
"md$PM_BIOIMPED_BMI:md$PM_BIOIMPED_WEIGHT",1,0.201754077026345,0.201754077026345,0,0.0551974143349214,1
"Residuals",0,-3.70201245560303e-16,-Inf,NA,-1.01282471411112e-16,NA
"Total",25,3.6551363765368,NA,NA,1,NA
