"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,0.0651287261747402,0.0651287261747402,0,0.0543641509797531,1
"md$A_SMK_CIG_CUR_FREQ",1,0.126608351779737,0.126608351779737,0,0.105682330297454,1
"md$F1_SDC_AGE_CALC",1,0.0424669538897453,0.0424669538897453,0,0.0354479509812328,1
"md$A_HS_DENTAL_VISIT_LAST",1,0.0668092632805879,0.0668092632805879,0,0.05576692634963,1
"md$PM_BIOIMPED_BMI",1,0.0563352817257425,0.0563352817257425,0,0.0470241004408437,1
"md$PM_BIOIMPED_WEIGHT",1,0.0842188172807492,0.0842188172807492,0,0.0702990027119958,1
"md$PM_WAIST_AVG",1,0.0243041905558316,0.0243041905558316,0,0.0202871568725747,1
"md$PM_WAIST_HIP_RATIO",1,0.0447651055943184,0.0447651055943184,0,0.0373662606669863,1
"md$PM_STANDING_HEIGHT_AVG",1,0.072706961254757,0.072706961254757,0,0.0606898438075959,1
"md$A_SLE_LIGHT_EXP",1,0.0326880565208637,0.0326880565208637,0,0.027285324684028,1
"md$NUT_VEG_DAY_QTY",1,0.0587303974115203,0.0587303974115203,0,0.0490233477531012,1
"md$NUT_JUICE_DAY_QTY",1,0.0157653849188766,0.0157653849188766,0,0.0131596580544844,1
"md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.038671421446849,0.038671421446849,0,0.0322797499293567,1
"md$PM_BIOIMPED_FFM",1,0.0418277436795622,0.0418277436795622,0,0.0349143904094974,1
"md$SALT_SEASONING",1,0.0219827763315332,0.0219827763315332,0,0.0183494295318357,1
"md$NUTS_SEEDS_SERVINGS_PER_DAY",1,0.0781081146979176,0.0781081146979176,0,0.0651982863719567,1
"md$Crohn_case_control:md$A_SMK_CIG_CUR_FREQ",1,0.0704933973991826,0.0704933973991826,0,0.0588421411621473,1
"md$Crohn_case_control:md$F1_SDC_AGE_CALC",1,0.0263712631510146,0.0263712631510146,0,0.0220125805565746,1
"md$A_SMK_CIG_CUR_FREQ:md$F1_SDC_AGE_CALC",1,0.0318885755102871,0.0318885755102871,0,0.0266179831142294,1
"md$Crohn_case_control:md$A_HS_DENTAL_VISIT_LAST",1,0.027585329291257,0.027585329291257,0,0.0230259839934922,1
"md$A_SMK_CIG_CUR_FREQ:md$A_HS_DENTAL_VISIT_LAST",1,0.0350384034051916,0.0350384034051916,0,0.0292472026506195,1
"md$F1_SDC_AGE_CALC:md$A_HS_DENTAL_VISIT_LAST",1,0.019199258501448,0.019199258501448,0,0.0160259757740639,1
"md$Crohn_case_control:md$PM_BIOIMPED_BMI",1,0.00976933161500604,0.00976933161500604,0,0.00815464158571933,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_BMI",1,0.0373913666129093,0.0373913666129093,0,0.0312112645106806,1
"md$A_HS_DENTAL_VISIT_LAST:md$PM_BIOIMPED_BMI",1,0.0691542340935694,0.0691542340935694,0,0.0577243168101467,1
"Residuals",0,2.30802990576157e-16,Inf,NA,1.9265552027835e-16,NA
"Total",25,1.1980087061232,NA,NA,1,NA
