"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,53.7673376339579,53.7673376339579,0,0.0101628653001977,1
"md$A_SMK_CIG_CUR_FREQ",1,41.4884187088084,41.4884187088084,0,0.00784195813685827,1
"md$F1_SDC_AGE_CALC",1,32.9327576773863,32.9327576773863,0,0.00622480477865334,1
"md$SDC_GENDER",1,30.6525315326326,30.6525315326326,0,0.00579380647777252,1
"md$PM_BIOIMPED_WEIGHT",1,51.5634030950102,51.5634030950102,0,0.00974628730256159,1
"md$PM_WAIST_AVG",1,45.3468005740691,45.3468005740691,0,0.00857125247983509,1
"md$PM_WAIST_HIP_RATIO",1,27.8724408432388,27.8724408432388,0,0.00526832598269964,1
"md$PM_STANDING_HEIGHT_AVG",1,47.1919793157364,47.1919793157364,0,0.00892002003708364,1
"md$A_SLE_LIGHT_EXP",1,61.0809939467832,61.0809939467832,0,0.0115452603978534,1
"md$NUT_VEG_DAY_QTY",1,67.0832059389968,67.0832059389968,0,0.012679772067287,1
"md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,42.4660049470281,42.4660049470281,0,0.00802673718108008,1
"md$PM_BIOIMPED_FFM",1,97.1717093203388,97.1717093203388,0,0.0183669684285961,1
"md$Crohn_case_control:md$A_SMK_CIG_CUR_FREQ",1,64.0441397137261,64.0441397137261,0,0.0121053411572785,1
"md$Crohn_case_control:md$F1_SDC_AGE_CALC",1,48.7194439244114,48.7194439244114,0,0.00920873466852893,1
"md$A_SMK_CIG_CUR_FREQ:md$F1_SDC_AGE_CALC",1,41.6201597890278,41.6201597890278,0,0.00786685925548696,1
"md$Crohn_case_control:md$SDC_GENDER",1,83.6366267761061,83.6366267761061,0,0.0158086267517112,1
"md$F1_SDC_AGE_CALC:md$SDC_GENDER",1,31.9317136100856,31.9317136100856,0,0.00603559183891659,1
"md$Crohn_case_control:md$PM_BIOIMPED_WEIGHT",1,44.6123992394172,44.6123992394172,0,0.00843243917479171,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_BIOIMPED_WEIGHT",1,33.8848023328538,33.8848023328538,0,0.00640475606542077,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT",1,24.6263410187968,24.6263410187968,0,0.0046547624938137,1
"md$SDC_GENDER:md$PM_BIOIMPED_WEIGHT",1,55.7915232059526,55.7915232059526,0,0.0105454679399422,1
"md$Crohn_case_control:md$PM_WAIST_AVG",1,42.8971755169787,42.8971755169787,0,0.00810823514279149,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG",1,25.7694091965682,25.7694091965682,0,0.00487082020525776,1
"md$SDC_GENDER:md$PM_WAIST_AVG",1,33.3237315164442,33.3237315164442,0,0.00629870493136868,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG",1,57.0515912259216,57.0515912259216,0,0.0107836404461431,1
"md$Crohn_case_control:md$PM_WAIST_HIP_RATIO",1,37.2124256395452,37.2124256395452,0,0.00703372876378895,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_HIP_RATIO",1,69.070395740659,69.070395740659,0,0.0130553819294994,1
"md$SDC_GENDER:md$PM_WAIST_HIP_RATIO",1,46.257388804228,46.257388804228,0,0.00874336785571721,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO",1,45.2600878258208,45.2600878258208,0,0.00855486241815384,1
"md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO",1,29.8357420924672,29.8357420924672,0,0.00563942053596642,1
"md$Crohn_case_control:md$PM_STANDING_HEIGHT_AVG",1,49.1154581654691,49.1154581654691,0,0.00928358753582597,1
"md$F1_SDC_AGE_CALC:md$PM_STANDING_HEIGHT_AVG",1,62.4942287018964,62.4942287018964,0,0.0118123838055913,1
"md$SDC_GENDER:md$PM_STANDING_HEIGHT_AVG",1,64.9058194407091,64.9058194407091,0,0.0122682120633453,1
"md$PM_BIOIMPED_WEIGHT:md$PM_STANDING_HEIGHT_AVG",1,32.9722232128938,32.9722232128938,0,0.00623226438031883,1
"md$PM_WAIST_AVG:md$PM_STANDING_HEIGHT_AVG",1,51.5414437671016,51.5414437671016,0,0.00974213664713696,1
"md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG",1,49.8165720303014,49.8165720303014,0,0.00941610898996416,1
"md$Crohn_case_control:md$A_SLE_LIGHT_EXP",1,29.8597262341232,29.8597262341232,0,0.00564395391276574,1
"md$F1_SDC_AGE_CALC:md$A_SLE_LIGHT_EXP",1,34.0241580928187,34.0241580928187,0,0.00643109647727026,1
"md$SDC_GENDER:md$A_SLE_LIGHT_EXP",1,40.0279495461805,40.0279495461805,0,0.00756590668949209,1
"md$PM_BIOIMPED_WEIGHT:md$A_SLE_LIGHT_EXP",1,45.4617799392768,45.4617799392768,0,0.00859298537293206,1
"md$PM_WAIST_AVG:md$A_SLE_LIGHT_EXP",1,30.6754494320678,30.6754494320678,0,0.00579813831816435,1
"md$PM_WAIST_HIP_RATIO:md$A_SLE_LIGHT_EXP",1,21.4854566071988,21.4854566071988,0,0.00406108635876175,1
"md$PM_STANDING_HEIGHT_AVG:md$A_SLE_LIGHT_EXP",1,25.8188519118148,25.8188519118148,0,0.00488016564948542,1
"md$Crohn_case_control:md$NUT_VEG_DAY_QTY",1,36.1295270681392,36.1295270681392,0,0.00682904404627699,1
