,sum_sq,df,F,PR(>F)
UC_case_control,8.27390028756258e-05,1.0,0.033182970923859904,0.8570516489253209
A_SMK_CIG_CUR_FREQ,0.001481790548832082,1.0,0.5942809435479733,0.44861583021374096
F1_SDC_AGE_CALC,0.0001262616873694397,1.0,0.0506380033014861,0.8239441233069126
SDC_GENDER,0.02040375032641156,1.0,8.183045846428335,0.008843821524503791
PM_BIOIMPED_WEIGHT,2.7960040456896954e-05,1.0,0.011213541102324299,0.9165846120475536
PM_WAIST_AVG,0.00013684127074551798,1.0,0.05488100835779161,0.8168505626668212
PM_WAIST_HIP_RATIO,0.0022445395636876316,1.0,0.9001859883573867,0.3525952753228033
PM_STANDING_HEIGHT_AVG,0.002066559493433194,1.0,0.8288060189231723,0.37206071151139297
A_SLE_LIGHT_EXP,0.000635778185187184,1.0,0.25498263575648844,0.6183925950179103
NUT_VEG_DAY_QTY,0.002101679915798133,1.0,0.8428912739258376,0.3680991586497514
REFINED_GRAIN_SERVINGS_DAY_QTY,0.006012169907665035,1.0,2.4112166245857165,0.1341216955048367
PM_BIOIMPED_FFM,0.0005348941350994724,1.0,0.21452248535107493,0.6475983761143941
Residual,0.05734860421346605,23.0,,
