,sum_sq,df,F,PR(>F)
Crohn_case_control,0.0015383005641897833,1.0,0.23007785183514143,0.6383849382301424
A_SMK_CIG_CUR_FREQ,0.0014574993790561817,1.0,0.21799272131250902,0.6472832707412869
F1_SDC_AGE_CALC,0.019634598830166657,1.0,2.9366733820765822,0.10717270280955604
SDC_GENDER,0.0265801784157345,1.0,3.975497697686928,0.06467524830562914
PM_BIOIMPED_WEIGHT,0.017055565547263802,1.0,2.5509370368168045,0.13107691255210274
PM_WAIST_AVG,0.0077657669932186535,1.0,1.1614966731765175,0.2981827796110446
PM_WAIST_HIP_RATIO,0.010404009357750073,1.0,1.5560886989368137,0.23136376926047394
PM_STANDING_HEIGHT_AVG,0.016027005145235956,1.0,2.397099111192758,0.14239725876202536
A_SLE_LIGHT_EXP,7.65180108846981e-07,1.0,0.00011444512197992884,0.991605458880689
NUT_VEG_DAY_QTY,2.1037907101479994e-07,1.0,3.1465609424418174e-05,0.9955982760980774
REFINED_GRAIN_SERVINGS_DAY_QTY,0.006251728790011902,1.0,0.9350476517698202,0.34888797950495
PM_BIOIMPED_FFM,0.0027825845822098435,1.0,0.41618075045147107,0.528593587203383
Residual,0.10029000305244685,15.0,,
