,sum_sq,df,F,PR(>F)
UC_case_control,0.005949782719334019,1.0,1.2931036035572132,0.2591956557955644
A_SMK_CIG_CUR_FREQ,0.005165110456844009,1.0,1.1225658582140021,0.2928597716600536
F1_SDC_AGE_CALC,0.0006251274494904083,1.0,0.13586287025100954,0.7134958361752526
SDC_GENDER,0.001884779306462614,1.0,0.40963091058385365,0.5241606369953051
PM_BIOIMPED_WEIGHT,0.006684430521432976,1.0,1.45276921910189,0.23197674246952008
PM_WAIST_AVG,0.008415658572823089,1.0,1.829027872137621,0.18041706864463955
PM_WAIST_HIP_RATIO,0.01887607863114252,1.0,4.1024565854552515,0.046477404821362645
PM_STANDING_HEIGHT_AVG,0.000647570022141306,1.0,0.14074045535570037,0.7086338008454398
A_SLE_LIGHT_EXP,0.0021316434423471736,1.0,0.46328344190471055,0.49824668531433924
NUT_VEG_DAY_QTY,0.00043967275230641736,1.0,0.09555683748682932,0.7581087615272691
REFINED_GRAIN_SERVINGS_DAY_QTY,0.00011118389148619534,1.0,0.02416429263393442,0.8768966475825617
PM_BIOIMPED_FFM,2.4648142137094715e-05,1.0,0.00535693535747053,0.9418542345108432
Residual,0.33588502678097004,73.0,,
