,sum_sq,df,F,PR(>F)
Crohn_case_control,0.023579997765022988,1.0,6.901966565593162,0.010798988977653991
A_SMK_CIG_CUR_FREQ,1.961681938190643e-06,1.0,0.0005741927240469613,0.9809584031450921
F1_SDC_AGE_CALC,0.00037747581801000793,1.0,0.11048879228858842,0.7406918162444367
SDC_GENDER,0.0027736970815503796,1.0,0.8118730421739456,0.3709987681279262
A_HS_DENTAL_VISIT_LAST,0.006106617830247995,1.0,1.787433252251864,0.18604697879596857
PM_BIOIMPED_BMI,0.0006952249636890208,1.0,0.20349533120249064,0.653463127437681
PM_BIOIMPED_WEIGHT,5.1012718371467725e-05,1.0,0.014931641645113068,0.903133464713838
PM_WAIST_AVG,0.0013244346298304397,1.0,0.38766770143476903,0.5357751873725245
PM_WAIST_HIP_RATIO,0.0006179148844251702,1.0,0.1808663391398218,0.6720789746691785
PM_STANDING_HEIGHT_AVG,0.00012668023877738846,1.0,0.037079849679198695,0.8479219584858362
A_SLE_LIGHT_EXP,0.00042540733394045877,1.0,0.12451855275281064,0.7253624259533822
NUT_VEG_DAY_QTY,0.0014772677756916862,1.0,0.43240261928168416,0.5132078431835059
NUT_JUICE_DAY_QTY,0.001781984538149676,1.0,0.5215945236838341,0.47283463737485865
REFINED_GRAIN_SERVINGS_DAY_QTY,0.0012569590651755546,1.0,0.3679173140138954,0.5463213436867744
PM_BIOIMPED_FFM,0.012359401737460427,1.0,3.61764994266541,0.06174362776027375
SALT_SEASONING,0.0017623269777056888,1.0,0.5158406713596079,0.4752765205063725
NUTS_SEEDS_SERVINGS_PER_DAY,0.0007897872802526408,1.0,0.2311741271799552,0.6323201772674009
Residual,0.21523428794946348,63.0,,
