,sum_sq,df,F,PR(>F)
Both_case_control,0.004965122359357285,1.0,0.9399516082696596,0.33894277615358526
A_SMK_CIG_CUR_FREQ,0.013449950905495672,1.0,2.546221839013272,0.11954960467576929
F1_SDC_AGE_CALC,0.00561587540868564,1.0,1.0631462308855164,0.309571499432415
SDC_GENDER,0.006173311781668138,1.0,1.1686749927911404,0.28706647782607714
PM_BIOIMPED_WEIGHT,1.3997960393765149e-05,1.0,0.002649965989220399,0.959237456169892
PM_WAIST_AVG,0.0015801515733568786,1.0,0.29913986105246615,0.5878926689638404
PM_WAIST_HIP_RATIO,0.0019281928551652776,1.0,0.36502785713850533,0.5496236234958893
PM_STANDING_HEIGHT_AVG,0.00035589902293543335,1.0,0.06737555185509353,0.7967177847145244
A_SLE_LIGHT_EXP,0.006164915305336081,1.0,1.1670854485944617,0.2873891724213595
NUT_VEG_DAY_QTY,0.020699639027783004,1.0,3.9186665678234434,0.055660157261598946
REFINED_GRAIN_SERVINGS_DAY_QTY,7.081583639641758e-05,1.0,0.01340620723804079,0.9084845800662106
PM_BIOIMPED_FFM,0.002454970865062325,1.0,0.46475265781147707,0.49989776815843445
Residual,0.18488109499319033,35.0,,
