"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,0.0047985774780408,0.0047985774780408,0,0.0242401468158363,1
"md$A_SMK_CIG_CUR_FREQ",1,0.00731332615621312,0.00731332615621312,0,0.0369434692989642,1
"md$F1_SDC_AGE_CALC",1,0.00255960375737701,0.00255960375737701,0,0.0129299091560187,1
"md$PM_BIOIMPED_WEIGHT",1,0.0036190664035277,0.0036190664035277,0,0.018281814008261,1
"md$PM_WAIST_AVG",1,0.00364646696440317,0.00364646696440317,0,0.0184202286991766,1
"md$PM_WAIST_HIP_RATIO",1,0.00802960018833921,0.00802960018833921,0,0.0405617473779495,1
"md$PM_STANDING_HEIGHT_AVG",1,0.00752164627458298,0.00752164627458298,0,0.0379958041371712,1
"md$A_SLE_LIGHT_EXP",1,0.00323657538614579,0.00323657538614579,0,0.0163496500576934,1
"md$NUT_VEG_DAY_QTY",1,0.026267802289239,0.026267802289239,0,0.132692529595351,1
"md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.0261688105052883,0.0261688105052883,0,0.132192469861501,1
"md$PM_BIOIMPED_FFM",1,0.00597482043260528,0.00597482043260528,0,0.0301819706251242,1
"md$Crohn_case_control:md$A_SMK_CIG_CUR_FREQ",1,0.00582891045930503,0.00582891045930503,0,0.0294449023604399,1
"md$Crohn_case_control:md$F1_SDC_AGE_CALC",1,0.00759177151838167,0.00759177151838167,0,0.0383500437452541,1
"md$A_SMK_CIG_CUR_FREQ:md$F1_SDC_AGE_CALC",1,0.00410211841969031,0.00410211841969031,0,0.0207219646247825,1
"md$Crohn_case_control:md$PM_BIOIMPED_WEIGHT",1,0.006069948357093,0.006069948357093,0,0.0306625119660572,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_BIOIMPED_WEIGHT",1,0.00147997980269202,0.00147997980269202,0,0.00747615889623484,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT",1,0.00522613487220923,0.00522613487220923,0,0.0263999648148718,1
"md$Crohn_case_control:md$PM_WAIST_AVG",1,0.00416975848603696,0.00416975848603696,0,0.0210636502902487,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG",1,0.0382012094658301,0.0382012094658301,0,0.19297446591866,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG",1,0.000971043477384859,0.000971043477384859,0,0.00490525297634238,1
"md$Crohn_case_control:md$PM_WAIST_HIP_RATIO",1,0.00398580601040935,0.00398580601040935,0,0.0201344092731441,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_HIP_RATIO",1,0.00159384473927246,0.00159384473927246,0,0.00805135077185143,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO",1,0.0040175121190674,0.0040175121190674,0,0.0202945735577362,1
"md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO",1,0.00615378568676439,0.00615378568676439,0,0.031086018555079,1
"md$Crohn_case_control:md$PM_STANDING_HEIGHT_AVG",1,0.00943179883549203,0.00943179883549203,0,0.0476449926162506,1
"Residuals",0,1.27716703383895e-17,Inf,NA,6.45164458639572e-17,NA
"Total",25,0.197959918085391,NA,NA,1,NA
