,sum_sq,df,F,PR(>F)
Crohn_case_control,0.1274890992405946,1.0,0.6212626956090523,0.4428573132749257
A_SMK_CIG_CUR_FREQ,0.12799759191548205,1.0,0.6237406135783515,0.4419672526171019
F1_SDC_AGE_CALC,0.8601521246603098,1.0,4.191577403742157,0.058558457123368775
SDC_GENDER,0.516512348372643,1.0,2.516998361246352,0.13347669037160972
PM_BIOIMPED_WEIGHT,0.6857585941297819,1.0,3.341746355287492,0.08749941626988454
PM_WAIST_AVG,0.2671082532067132,1.0,1.3016359390339827,0.27180306316643804
PM_WAIST_HIP_RATIO,0.4622862529472388,1.0,2.252751061539858,0.15413164633858148
PM_STANDING_HEIGHT_AVG,0.5240446407907187,1.0,2.5537037134658243,0.1308836170199161
A_SLE_LIGHT_EXP,0.0017833540464858993,1.0,0.008690400581262855,0.9269606979331863
NUT_VEG_DAY_QTY,0.00012428546787427775,1.0,0.0006056511910158661,0.9806904708965292
REFINED_GRAIN_SERVINGS_DAY_QTY,0.23642834265303067,1.0,1.1521307339210711,0.3000685252966106
PM_BIOIMPED_FFM,0.2262241840758868,1.0,1.1024052036457732,0.3103616004514625
Residual,3.0781447238420903,15.0,,
