,sum_sq,df,F,PR(>F)
UC_case_control,0.00035557152045912794,1.0,0.1391510541614156,0.712542288429399
A_SMK_CIG_CUR_FREQ,0.004939623252501773,1.0,1.9330957154789106,0.17772919889900823
F1_SDC_AGE_CALC,0.00012952938983587577,1.0,0.050690649007191495,0.8238542283218526
SDC_GENDER,0.043521353874712225,1.0,17.031854132688736,0.000410257091218608
PM_BIOIMPED_WEIGHT,0.00034805221158554326,1.0,0.13620841197518668,0.7154556649133332
PM_WAIST_AVG,0.00032026389758395545,1.0,0.12533360068069255,0.7265451839213268
PM_WAIST_HIP_RATIO,0.002610147186897408,1.0,1.0214674451548975,0.3226861962798386
PM_STANDING_HEIGHT_AVG,6.1378032917378e-05,1.0,0.024019972048883377,0.878186174937938
A_SLE_LIGHT_EXP,3.6570229324647124e-06,1.0,0.0014311567908696738,0.9701491653173164
NUT_VEG_DAY_QTY,0.0030560548667572874,1.0,1.1959710826539125,0.28545031487080985
REFINED_GRAIN_SERVINGS_DAY_QTY,0.008051432220061806,1.0,3.150885873773376,0.08912276410736004
PM_BIOIMPED_FFM,0.00037444582007867765,1.0,0.14653741256612546,0.7053814579500846
Residual,0.05877170690401865,23.0,,
