"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Both_case_control",1,106.430310570656,106.430310570656,0,0.04098284953534,1
"md$A_SMK_CIG_CUR_FREQ",1,92.1128255076965,92.1128255076965,0,0.0354696519047629,1
"md$F1_SDC_AGE_CALC",1,54.7550593788167,54.7550593788167,0,0.0210843917281527,1
"md$A_HS_DENTAL_VISIT_LAST",1,71.0430836918322,71.0430836918322,0,0.0273563799058544,1
"md$PM_BIOIMPED_BMI",1,59.5735438036037,59.5735438036037,0,0.0229398332946633,1
"md$PM_BIOIMPED_WEIGHT",1,50.5064392581244,50.5064392581244,0,0.0194483863627116,1
"md$PM_WAIST_AVG",1,79.2766869500745,79.2766869500745,0,0.0305268726128377,1
"md$PM_WAIST_HIP_RATIO",1,41.9296580684198,41.9296580684198,0,0.0161457470007618,1
"md$PM_STANDING_HEIGHT_AVG",1,59.6352982867598,59.6352982867598,0,0.0229636129367385,1
"md$A_SLE_LIGHT_EXP",1,54.7720446359641,54.7720446359641,0,0.0210909321980081,1
"md$NUT_VEG_DAY_QTY",1,59.4285425077387,59.4285425077387,0,0.0228839980137269,1
"md$NUT_JUICE_DAY_QTY",1,107.512006869993,107.512006869993,0,0.0413993755836152,1
"md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,31.0566052800858,31.0566052800858,0,0.0119588881630411,1
"md$PM_BIOIMPED_FFM",1,79.6355557081617,79.6355557081617,0,0.0306650612945842,1
"md$SALT_SEASONING",1,67.0406319945231,67.0406319945231,0,0.0258151659903469,1
"md$NUTS_SEEDS_SERVINGS_PER_DAY",1,101.89639998812,101.89639998812,0,0.0392369880959205,1
"md$Both_case_control:md$A_SMK_CIG_CUR_FREQ",1,52.576717221345,52.576717221345,0,0.0202455830429438,1
"md$Both_case_control:md$F1_SDC_AGE_CALC",1,65.0274043223835,65.0274043223835,0,0.0250399375208884,1
"md$A_SMK_CIG_CUR_FREQ:md$F1_SDC_AGE_CALC",1,56.460411640031,56.460411640031,0,0.021741067394618,1
"md$Both_case_control:md$A_HS_DENTAL_VISIT_LAST",1,56.5382236508631,56.5382236508631,0,0.021771030268116,1
"md$A_SMK_CIG_CUR_FREQ:md$A_HS_DENTAL_VISIT_LAST",1,27.2042793105327,27.2042793105327,0,0.0104754827804507,1
"md$F1_SDC_AGE_CALC:md$A_HS_DENTAL_VISIT_LAST",1,94.4015964581622,94.4015964581622,0,0.0363509831249844,1
"md$Both_case_control:md$PM_BIOIMPED_BMI",1,94.9283093718782,94.9283093718782,0,0.0365538031296936,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_BMI",1,78.3035222664362,78.3035222664362,0,0.03015213855833,1
"md$A_HS_DENTAL_VISIT_LAST:md$PM_BIOIMPED_BMI",1,83.6155685618935,83.6155685618935,0,0.0321976347415528,1
"md$Both_case_control:md$PM_BIOIMPED_WEIGHT",1,60.4844217955517,60.4844217955517,0,0.0232905827709065,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT",1,41.6994427409261,41.6994427409261,0,0.0160570985689681,1
"md$A_HS_DENTAL_VISIT_LAST:md$PM_BIOIMPED_WEIGHT",1,52.7008019901307,52.7008019901307,0,0.020293364049891,1
"md$PM_BIOIMPED_BMI:md$PM_BIOIMPED_WEIGHT",1,43.6218667209625,43.6218667209625,0,0.0167973614911989,1
"md$Both_case_control:md$PM_WAIST_AVG",1,29.0255247928474,29.0255247928474,0,0.011176785155389,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG",1,42.1841988866497,42.1841988866497,0,0.0162437623875269,1
"md$A_HS_DENTAL_VISIT_LAST:md$PM_WAIST_AVG",1,79.631596920811,79.631596920811,0,0.0306635368943878,1
"md$PM_BIOIMPED_BMI:md$PM_WAIST_AVG",1,72.7342072599376,72.7342072599376,0,0.0280075765655816,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG",1,84.9668500448456,84.9668500448456,0,0.032717969272184,1
"md$Both_case_control:md$PM_WAIST_HIP_RATIO",1,78.6014142098843,78.6014142098843,0,0.0302668470528431,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_HIP_RATIO",1,66.9094605581722,66.9094605581722,0,0.0257646561383087,1
"md$A_HS_DENTAL_VISIT_LAST:md$PM_WAIST_HIP_RATIO",1,117.12667931711,117.12667931711,0,0.045101673097538,1
"md$PM_BIOIMPED_BMI:md$PM_WAIST_HIP_RATIO",1,50.081197680749,50.081197680749,0,0.0192846396679186,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO",1,51.5191587964614,51.5191587964614,0,0.0198383517047146,1
"Residuals",0,-2.11986196734767e-13,-Inf,NA,-8.16289866840368e-17,NA
"Total",39,2596.94754701913,NA,NA,1,NA
