,sum_sq,df,F,PR(>F)
Both_case_control,0.0067196917082705575,1.0,1.5956078061896932,0.2148769928970041
A_SMK_CIG_CUR_FREQ,0.015195797682487184,1.0,3.6082806259717706,0.0657581875188083
F1_SDC_AGE_CALC,0.002419446422230778,1.0,0.5745036774853359,0.45354835445698016
SDC_GENDER,7.403352870100495e-05,1.0,0.017579448796691127,0.8952789516262408
PM_BIOIMPED_WEIGHT,0.00028205002669141405,1.0,0.06697349281231511,0.7973114030228846
PM_WAIST_AVG,5.43967575558523e-05,1.0,0.012916647780239418,0.9101635472603422
PM_WAIST_HIP_RATIO,0.00021397402676735314,1.0,0.050808674304449866,0.8229730576322437
PM_STANDING_HEIGHT_AVG,7.293488068942041e-06,1.0,0.0017318572045250064,0.9670416471004746
A_SLE_LIGHT_EXP,0.00019071163347377253,1.0,0.04528496013104399,0.832715525073129
NUT_VEG_DAY_QTY,0.0049011472324108,1.0,1.1637898169784326,0.2880597368650449
REFINED_GRAIN_SERVINGS_DAY_QTY,0.004963628888325848,1.0,1.1786262443399742,0.2850570076689534
PM_BIOIMPED_FFM,5.429374494064973e-05,1.0,0.012892187173995989,0.9102482748317813
Residual,0.14739788115671146,35.0,,
