,sum_sq,df,F,PR(>F)
Crohn_case_control,3.9837185993969544,1.0,0.4124145452387096,0.5224160104777047
A_SMK_CIG_CUR_FREQ,0.40358495100255,1.0,0.04178113987722413,0.8385095332189366
F1_SDC_AGE_CALC,5.267837626309241,1.0,0.5453529923962405,0.4621876957728799
SDC_GENDER,62.11935465189734,1.0,6.430907394704659,0.01298006978721256
A_HS_DENTAL_VISIT_LAST,5.764430860536781,1.0,0.5967628165975717,0.44188567564870906
PM_BIOIMPED_BMI,17.15456320995366,1.0,1.7759264889022786,0.18609069307619214
PM_BIOIMPED_WEIGHT,42.09829007476038,1.0,4.358226296189141,0.03972156279112456
PM_WAIST_AVG,19.359352943113073,1.0,2.004177388773962,0.16039592032906014
PM_WAIST_HIP_RATIO,4.0678136382873955,1.0,0.42112048577027295,0.5180684990364308
PM_STANDING_HEIGHT_AVG,37.925080516420095,1.0,3.926194695751982,0.0506609401547491
A_SLE_LIGHT_EXP,10.617031070602529,1.0,1.099128347426602,0.29732834634003985
NUT_VEG_DAY_QTY,9.77193441612751,1.0,1.0116396998873833,0.3172680135549326
NUT_JUICE_DAY_QTY,14.585748158434747,1.0,1.5099898608897235,0.22241658077129414
REFINED_GRAIN_SERVINGS_DAY_QTY,0.04743287393754762,1.0,0.004910489194010839,0.944293056602496
PM_BIOIMPED_FFM,27.852322787280173,1.0,2.883412256552641,0.09302976136718508
SALT_SEASONING,2.5928532315787107,1.0,0.2684251810692967,0.6056903116503543
NUTS_SEEDS_SERVINGS_PER_DAY,27.710273207780492,1.0,2.8687065710808866,0.09385435765553686
Residual,850.0360639414894,88.0,,
