,sum_sq,df,F,PR(>F)
Crohn_case_control,0.0014442426524722712,1.0,0.24213287107228318,0.6302959282552661
A_SMK_CIG_CUR_FREQ,0.0008845262159878613,1.0,0.14829424394108548,0.7059579916748315
F1_SDC_AGE_CALC,3.946598931198081e-07,1.0,6.616625873401441e-05,0.993624642898828
SDC_GENDER,0.02740648460187207,1.0,4.5948032287303,0.050115288636615754
PM_BIOIMPED_WEIGHT,0.005583033066425974,1.0,0.9360171044326423,0.34972148869564745
PM_WAIST_AVG,0.00013827885749913784,1.0,0.02318298571057068,0.8811547019693816
PM_WAIST_HIP_RATIO,0.0029494499772296126,1.0,0.49448670543566975,0.4934617364060735
PM_STANDING_HEIGHT_AVG,0.00043716222072404874,1.0,0.07329193847519427,0.7905530999305328
A_SLE_LIGHT_EXP,0.0017472280175879827,1.0,0.2929295403319592,0.5968571094819257
NUT_VEG_DAY_QTY,0.0002493849552378408,1.0,0.04181035306678188,0.8409244914663758
REFINED_GRAIN_SERVINGS_DAY_QTY,0.005341819847321586,1.0,0.8955767745598515,0.36001917025308494
PM_BIOIMPED_FFM,0.005644936308701311,1.0,0.9463954226156377,0.3471480312353976
Residual,0.08350537886520894,14.0,,
