,sum_sq,df,F,PR(>F)
Both_case_control,0.4187470297118,1.0,1.210539025326037,0.2805949637421256
A_SMK_CIG_CUR_FREQ,0.6805371991571354,1.0,1.9673377464498711,0.17172179400087784
F1_SDC_AGE_CALC,0.3166352278754279,1.0,0.9153481050361395,0.34688770160244975
SDC_GENDER,0.5874121544804208,1.0,1.6981262826838346,0.20314805471693212
PM_BIOIMPED_WEIGHT,0.02640997820027116,1.0,0.07634754876098226,0.7843388474833657
PM_WAIST_AVG,0.07931357249249031,1.0,0.2292844317158858,0.6357731945854459
PM_WAIST_HIP_RATIO,0.0025149165392349877,1.0,0.007270271548617656,0.9326567838746859
PM_STANDING_HEIGHT_AVG,0.005787250519715336,1.0,0.016730130857944062,0.8980093451708542
A_SLE_LIGHT_EXP,0.1393051367584511,1.0,0.40271164332926057,0.5308436061221309
NUT_VEG_DAY_QTY,0.3272466876836718,1.0,0.9460243494083059,0.33906148092141275
REFINED_GRAIN_SERVINGS_DAY_QTY,0.03253254897304046,1.0,0.09404704351527061,0.7613629007689291
PM_BIOIMPED_FFM,0.17666897925235153,1.0,0.5107252798824113,0.48074135442892696
Residual,9.685699169237855,28.0,,
