,sum_sq,df,F,PR(>F)
Crohn_case_control,382.7324837078209,1.0,0.7558594564854537,0.3992878957677627
A_SMK_CIG_CUR_FREQ,139.26791031993815,1.0,0.2750405870452702,0.6081747213805374
F1_SDC_AGE_CALC,61.12923912651,1.0,0.12072430595362348,0.7334184010183472
SDC_GENDER,5.675106593758319,1.0,0.011207783943235553,0.9171899696128893
PM_BIOIMPED_WEIGHT,2.6148017559135264,1.0,0.005163979328054148,0.943729170495717
PM_WAIST_AVG,158.31572659108357,1.0,0.3126581728703966,0.5848880363052726
PM_WAIST_HIP_RATIO,25.83954054916626,1.0,0.051030581167593604,0.8245441968025823
PM_STANDING_HEIGHT_AVG,240.73485197963223,1.0,0.47542793496812535,0.5017701016534055
A_SLE_LIGHT_EXP,346.35394365579754,1.0,0.6840153756144712,0.42208078751640177
NUT_VEG_DAY_QTY,408.17567802576696,1.0,0.806107292368383,0.3844544393743512
REFINED_GRAIN_SERVINGS_DAY_QTY,2077.915688317122,1.0,4.103681526005479,0.06228773697573646
PM_BIOIMPED_FFM,60.20135792725275,1.0,0.11889183076845193,0.7353646760557735
Residual,7088.956453391425,14.0,,
