,sum_sq,df,F,PR(>F)
UC_case_control,0.17596610357291087,1.0,1.5847236938047133,0.21537910523364975
A_SMK_CIG_CUR_FREQ,0.19906109187406207,1.0,1.792713610191151,0.18815572338889683
F1_SDC_AGE_CALC,0.10652066796278223,1.0,0.9593087701153853,0.33324809845297043
SDC_GENDER,0.6449135042006302,1.0,5.807991936003165,0.020644345082008214
PM_BIOIMPED_WEIGHT,0.13522579776840396,1.0,1.217822758963585,0.2763832655721556
PM_WAIST_AVG,0.07353394703362894,1.0,0.6622354294211465,0.42058993164059166
PM_WAIST_HIP_RATIO,0.1828916882054815,1.0,1.6470944449768956,0.20674056159407825
PM_STANDING_HEIGHT_AVG,0.0006453655375478577,1.0,0.0058120628788790735,0.9396106803063595
A_SLE_LIGHT_EXP,1.180437796081434e-08,1.0,1.0630841432127074e-07,0.9997414706766524
NUT_VEG_DAY_QTY,0.09503544622581139,1.0,0.8558746277117198,0.3604437043951437
REFINED_GRAIN_SERVINGS_DAY_QTY,0.030292643764870543,1.0,0.2728108956636929,0.6043332690056826
PM_BIOIMPED_FFM,0.03790325668509448,1.0,0.3413509063485225,0.562331307865318
Residual,4.441559226023545,40.0,,
