,sum_sq,df,F,PR(>F)
Crohn_case_control,1744.5196423679633,1.0,2.9380632086782295,0.09093947889360422
A_SMK_CIG_CUR_FREQ,0.07745205401458997,1.0,0.00013044222880055585,0.990919942653868
F1_SDC_AGE_CALC,85.91710457851822,1.0,0.14469879147686912,0.7048056118499606
SDC_GENDER,2723.277361948392,1.0,4.586455107668676,0.03570773970181058
PM_BIOIMPED_WEIGHT,716.7133110072502,1.0,1.2070652339471932,0.2756786581351826
PM_WAIST_AVG,584.7317686120825,1.0,0.9847862154034412,0.3244380279264637
PM_WAIST_HIP_RATIO,265.1863119534395,1.0,0.4466181564673545,0.5061430604575075
PM_STANDING_HEIGHT_AVG,772.2121177795727,1.0,1.300534518180629,0.2580024994338963
A_SLE_LIGHT_EXP,256.3944561914768,1.0,0.43181119911193844,0.513256390569481
NUT_VEG_DAY_QTY,509.9247919589691,1.0,0.8587987398146709,0.35725926318237067
REFINED_GRAIN_SERVINGS_DAY_QTY,1989.757188995991,1.0,3.351084303789719,0.07141747412153643
PM_BIOIMPED_FFM,446.7172223171884,1.0,0.7523466080276031,0.3886980313198569
Residual,41563.56289580813,70.0,,
