,sum_sq,df,F,PR(>F)
UC_case_control,142.32380527543128,1.0,0.7752979040056075,0.3876913915317247
A_SMK_CIG_CUR_FREQ,69.56000878712523,1.0,0.37892275934375597,0.5442241147033976
F1_SDC_AGE_CALC,184.82166568320616,1.0,1.0068017064447523,0.3261105897940098
SDC_GENDER,150.2275175476793,1.0,0.818352764341014,0.3750408988528463
PM_BIOIMPED_WEIGHT,422.5629660821053,1.0,2.3018790235395925,0.14284337346085418
PM_WAIST_AVG,296.07143179520574,1.0,1.612826189283932,0.21679350125665445
PM_WAIST_HIP_RATIO,355.2528946113639,1.0,1.9352126234335663,0.17750124564703956
PM_STANDING_HEIGHT_AVG,41.72545823823741,1.0,0.22729620145536786,0.6380344175410649
A_SLE_LIGHT_EXP,206.8650686841259,1.0,1.1268814366816602,0.29946164605116676
NUT_VEG_DAY_QTY,362.680292043767,1.0,1.975672795577044,0.17321213411701494
REFINED_GRAIN_SERVINGS_DAY_QTY,283.10863719906337,1.0,1.5422123698951433,0.2268038507392705
PM_BIOIMPED_FFM,57.338917419026345,1.0,0.3123493108330751,0.5816434248245759
Residual,4222.180279893087,23.0,,
