"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,0.0934609534648021,0.0934609534648021,0,0.0626353242616525,1
"md$A_SMK_CIG_CUR_FREQ",1,0.147024164263247,0.147024164263247,0,0.0985321234326493,1
"md$F1_SDC_AGE_CALC",1,0.0171994925066164,0.0171994925066164,0,0.0115266937726406,1
"md$A_HS_DENTAL_VISIT_LAST",1,0.0612498112324166,0.0612498112324166,0,0.0410481772899121,1
"md$PM_BIOIMPED_BMI",1,0.0726193896636674,0.0726193896636674,0,0.0486678003020813,1
"md$PM_BIOIMPED_WEIGHT",1,0.100497342777039,0.100497342777039,0,0.0673509462392218,1
"md$PM_WAIST_AVG",1,0.059063587737132,0.059063587737132,0,0.0395830219233219,1
"md$PM_WAIST_HIP_RATIO",1,0.0748064584755748,0.0748064584755748,0,0.050133522179913,1
"md$PM_STANDING_HEIGHT_AVG",1,0.0702837737834541,0.0702837737834541,0,0.0471025256864856,1
"md$A_SLE_LIGHT_EXP",1,0.0280926703800352,0.0280926703800352,0,0.018827044379468,1
"md$NUT_VEG_DAY_QTY",1,0.0773302509160033,0.0773302509160033,0,0.0518249082830398,1
"md$NUT_JUICE_DAY_QTY",1,0.0324205132488971,0.0324205132488971,0,0.0217274624834491,1
"md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.070183171706039,0.070183171706039,0,0.047035104549565,1
"md$PM_BIOIMPED_FFM",1,0.0417188089541054,0.0417188089541054,0,0.0279589607186537,1
"md$SALT_SEASONING",1,0.0294760621236536,0.0294760621236536,0,0.0197541608621291,1
"md$NUTS_SEEDS_SERVINGS_PER_DAY",1,0.0815080498299398,0.0815080498299398,0,0.0546247704711881,1
"md$Crohn_case_control:md$A_SMK_CIG_CUR_FREQ",1,0.100039254895423,0.100039254895423,0,0.0670439465570904,1
"md$Crohn_case_control:md$F1_SDC_AGE_CALC",1,0.0317904908185287,0.0317904908185287,0,0.0213052363263717,1
"md$A_SMK_CIG_CUR_FREQ:md$F1_SDC_AGE_CALC",1,0.0474022450579157,0.0474022450579157,0,0.0317678654011488,1
"md$Crohn_case_control:md$A_HS_DENTAL_VISIT_LAST",1,0.0430087250112452,0.0430087250112452,0,0.0288234320033351,1
"md$A_SMK_CIG_CUR_FREQ:md$A_HS_DENTAL_VISIT_LAST",1,0.0154874010158053,0.0154874010158053,0,0.010379290480495,1
"md$F1_SDC_AGE_CALC:md$A_HS_DENTAL_VISIT_LAST",1,0.0605661919549623,0.0605661919549623,0,0.040590031791418,1
"md$Crohn_case_control:md$PM_BIOIMPED_BMI",1,0.0558357103122187,0.0558357103122187,0,0.0374197746880745,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_BMI",1,0.0465646171128125,0.0465646171128125,0,0.0312065069299673,1
"md$A_HS_DENTAL_VISIT_LAST:md$PM_BIOIMPED_BMI",1,0.0345153445907735,0.0345153445907735,0,0.0231313689867283,1
"Residuals",0,2.60062458513553e-16,Inf,NA,1.7428771923896e-16,NA
"Total",25,1.49214448183231,NA,NA,1,NA
