,sum_sq,df,F,PR(>F)
Crohn_case_control,0.0031915987290051513,1.0,1.631621534067141,0.20459185400015953
A_SMK_CIG_CUR_FREQ,0.0005024978561803568,1.0,0.2568889113519634,0.6134400405921331
F1_SDC_AGE_CALC,0.002627035701571682,1.0,1.3430034241126614,0.2494097607185755
SDC_GENDER,0.0002585956684694893,1.0,0.13220028490950844,0.7169694074625984
PM_BIOIMPED_WEIGHT,2.324389116036065e-05,1.0,0.011882832577947203,0.9134257460607648
PM_WAIST_AVG,6.319644557751749e-06,1.0,0.0032307533069146446,0.9547922550965964
PM_WAIST_HIP_RATIO,0.0002636194582639585,1.0,0.13476856629676093,0.7143546603628899
PM_STANDING_HEIGHT_AVG,0.0015918062274749712,1.0,0.8137693799683642,0.36928966013637765
A_SLE_LIGHT_EXP,5.142172983178003e-05,1.0,0.026288017021070694,0.8715432713829357
NUT_VEG_DAY_QTY,0.00024595301730679205,1.0,0.125737059536817,0.723679536150946
REFINED_GRAIN_SERVINGS_DAY_QTY,2.272337001715527e-05,1.0,0.011616729731598512,0.9143967717603905
PM_BIOIMPED_FFM,1.51828872955029e-05,1.0,0.007761854783160294,0.9299815433185405
Residual,0.1858285594574732,95.0,,
