,sum_sq,df,F,PR(>F)
Both_case_control,0.41741871253855767,1.0,2.1437725993514642,0.15428735223424442
A_SMK_CIG_CUR_FREQ,0.3811666979188077,1.0,1.9575900606232086,0.17275206741280902
F1_SDC_AGE_CALC,0.3328652633263733,1.0,1.7095242962522281,0.20168195436811354
SDC_GENDER,0.38785426161857267,1.0,1.9919359473439657,0.16915458947778156
PM_BIOIMPED_WEIGHT,0.001930589779711694,1.0,0.009915093276877486,0.921391603908811
PM_WAIST_AVG,0.013178185346766862,1.0,0.06768032147807504,0.7966482466641889
PM_WAIST_HIP_RATIO,0.08115672960443596,1.0,0.41680348281677626,0.5237922720330901
PM_STANDING_HEIGHT_AVG,0.011942370712842227,1.0,0.0613334437016254,0.8062077834283418
A_SLE_LIGHT_EXP,0.12631951106617859,1.0,0.6487498007462553,0.4273474281447429
NUT_VEG_DAY_QTY,0.3289171071468898,1.0,1.6892474165118283,0.20429921822573438
REFINED_GRAIN_SERVINGS_DAY_QTY,0.029594783523842264,1.0,0.15199243372753862,0.699588408157936
PM_BIOIMPED_FFM,0.056233345295297284,1.0,0.28880234927846543,0.5952346151929744
Residual,5.451942036489968,28.0,,
