"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,0.0961674589161002,0.0961674589161002,0,0.00879565357999687,1
"md$A_SMK_CIG_CUR_FREQ",1,0.280662911842144,0.280662911842144,0,0.0256699487866306,1
"md$F1_SDC_AGE_CALC",1,0.163960464261647,0.163960464261647,0,0.0149961271797674,1
"md$A_HS_DENTAL_VISIT_LAST",1,0.115694930923881,0.115694930923881,0,0.0105816722708242,1
"md$PM_BIOIMPED_BMI",1,0.144065581144145,0.144065581144145,0,0.0131765043896016,1
"md$PM_BIOIMPED_WEIGHT",1,0.158240767125533,0.158240767125533,0,0.0144729931055309,1
"md$PM_WAIST_AVG",1,0.122894476578244,0.122894476578244,0,0.0112401560263781,1
"md$PM_WAIST_HIP_RATIO",1,0.187009529660701,0.187009529660701,0,0.0171042373126311,1
"md$PM_STANDING_HEIGHT_AVG",1,0.178128188760908,0.178128188760908,0,0.0162919334547472,1
"md$A_SLE_LIGHT_EXP",1,0.143494100824383,0.143494100824383,0,0.0131242357430442,1
"md$NUT_VEG_DAY_QTY",1,0.17698547952275,0.17698547952275,0,0.016187419155266,1
"md$NUT_JUICE_DAY_QTY",1,0.113412125968193,0.113412125968193,0,0.0103728827092902,1
"md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.174839984791058,0.174839984791058,0,0.015991188240668,1
"md$PM_BIOIMPED_FFM",1,0.0899351159618056,0.0899351159618056,0,0.0082256319714865,1
"md$SALT_SEASONING",1,0.231053479545529,0.231053479545529,0,0.0211325783944066,1
"md$NUTS_SEEDS_SERVINGS_PER_DAY",1,0.19436867920768,0.19436867920768,0,0.0177773187352679,1
"md$CASE_CONTROL:md$A_SMK_CIG_CUR_FREQ",1,0.259518065398645,0.259518065398645,0,0.0237360020398262,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC",1,0.138601061742282,0.138601061742282,0,0.012676709342694,1
"md$A_SMK_CIG_CUR_FREQ:md$F1_SDC_AGE_CALC",1,0.145896255355694,0.145896255355694,0,0.0133439412374096,1
"md$CASE_CONTROL:md$A_HS_DENTAL_VISIT_LAST",1,0.176121529250417,0.176121529250417,0,0.0161084006661489,1
"md$A_SMK_CIG_CUR_FREQ:md$A_HS_DENTAL_VISIT_LAST",1,0.157701090202875,0.157701090202875,0,0.0144236332564684,1
"md$F1_SDC_AGE_CALC:md$A_HS_DENTAL_VISIT_LAST",1,0.143942884903712,0.143942884903712,0,0.0131652823646195,1
"md$CASE_CONTROL:md$PM_BIOIMPED_BMI",1,0.139632998942412,0.139632998942412,0,0.0127710922267897,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_BMI",1,0.0825691273834379,0.0825691273834379,0,0.00755192503839534,1
"md$A_HS_DENTAL_VISIT_LAST:md$PM_BIOIMPED_BMI",1,0.202883896073234,0.202883896073234,0,0.0185561362121163,1
"md$CASE_CONTROL:md$PM_BIOIMPED_WEIGHT",1,0.157411581798955,0.157411581798955,0,0.0143971542826234,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT",1,0.140382650252014,0.140382650252014,0,0.0128396567214677,1
"md$A_HS_DENTAL_VISIT_LAST:md$PM_BIOIMPED_WEIGHT",1,0.195149283136932,0.195149283136932,0,0.0178487142137621,1
"md$PM_BIOIMPED_BMI:md$PM_BIOIMPED_WEIGHT",1,0.267965192848913,0.267965192848913,0,0.0245085919328737,1
"md$CASE_CONTROL:md$PM_WAIST_AVG",1,0.10628580246014,0.10628580246014,0,0.00972109598660568,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG",1,0.129130074853198,0.129130074853198,0,0.0118104753725342,1
"md$A_HS_DENTAL_VISIT_LAST:md$PM_WAIST_AVG",1,0.0920789982630099,0.0920789982630099,0,0.00842171541021114,1
"md$PM_BIOIMPED_BMI:md$PM_WAIST_AVG",1,0.149101268906289,0.149101268906289,0,0.0136370777019472,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG",1,0.119834924305845,0.119834924305845,0,0.0109603237192628,1
"md$CASE_CONTROL:md$PM_WAIST_HIP_RATIO",1,0.176012177500406,0.176012177500406,0,0.0160983991529311,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_HIP_RATIO",1,0.169020100022196,0.169020100022196,0,0.0154588908203206,1
"md$A_HS_DENTAL_VISIT_LAST:md$PM_WAIST_HIP_RATIO",1,0.198527576721621,0.198527576721621,0,0.0181576991905656,1
"md$PM_BIOIMPED_BMI:md$PM_WAIST_HIP_RATIO",1,0.123022305418545,0.123022305418545,0,0.0112518474884329,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO",1,0.178693604392227,0.178693604392227,0,0.0163436474136876,1
"md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO",1,0.153191538455705,0.153191538455705,0,0.0140111813167351,1
"md$CASE_CONTROL:md$PM_STANDING_HEIGHT_AVG",1,0.148828732264742,0.148828732264742,0,0.0136121509968651,1
"md$F1_SDC_AGE_CALC:md$PM_STANDING_HEIGHT_AVG",1,0.0893596120704245,0.0893596120704245,0,0.00817299532163029,1
"md$A_HS_DENTAL_VISIT_LAST:md$PM_STANDING_HEIGHT_AVG",1,0.115619706972982,0.115619706972982,0,0.0105747921492063,1
"md$PM_BIOIMPED_BMI:md$PM_STANDING_HEIGHT_AVG",1,0.144573856533126,0.144573856533126,0,0.0132229921963411,1
"md$PM_BIOIMPED_WEIGHT:md$PM_STANDING_HEIGHT_AVG",1,0.156171663763545,0.156171663763545,0,0.014283749086833,1
"md$PM_WAIST_AVG:md$PM_STANDING_HEIGHT_AVG",1,0.256942218884357,0.256942218884357,0,0.0235004103555883,1
"md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG",1,0.108135653859811,0.108135653859811,0,0.00989028681549281,1
"md$CASE_CONTROL:md$A_SLE_LIGHT_EXP",1,0.100037969158629,0.100037969158629,0,0.0091496576023015,1
"md$F1_SDC_AGE_CALC:md$A_SLE_LIGHT_EXP",1,0.137621360968716,0.137621360968716,0,0.0125871040987429,1
"md$A_HS_DENTAL_VISIT_LAST:md$A_SLE_LIGHT_EXP",1,0.277098477763777,0.277098477763777,0,0.0253439390561521,1
"md$PM_BIOIMPED_BMI:md$A_SLE_LIGHT_EXP",1,0.291870571833071,0.291870571833071,0,0.0266950220893222,1
"md$PM_BIOIMPED_WEIGHT:md$A_SLE_LIGHT_EXP",1,0.102530154467832,0.102530154467832,0,0.00937759747805541,1
"md$PM_WAIST_AVG:md$A_SLE_LIGHT_EXP",1,0.194812061298061,0.194812061298061,0,0.0178178712809472,1
"md$PM_WAIST_HIP_RATIO:md$A_SLE_LIGHT_EXP",1,0.107186973090903,0.107186973090903,0,0.00980351871851514,1
"md$PM_STANDING_HEIGHT_AVG:md$A_SLE_LIGHT_EXP",1,0.157860068906531,0.157860068906531,0,0.0144381737426133,1
"md$CASE_CONTROL:md$NUT_VEG_DAY_QTY",1,0.0990788701802465,0.0990788701802465,0,0.00906193663662492,1
"md$F1_SDC_AGE_CALC:md$NUT_VEG_DAY_QTY",1,0.124718702854938,0.124718702854938,0,0.0114070031341438,1
"md$A_HS_DENTAL_VISIT_LAST:md$NUT_VEG_DAY_QTY",1,0.195115674378608,0.195115674378608,0,0.0178456402945922,1
"md$PM_BIOIMPED_BMI:md$NUT_VEG_DAY_QTY",1,0.189834688262701,0.189834688262701,0,0.0173626315413215,1
"md$PM_BIOIMPED_WEIGHT:md$NUT_VEG_DAY_QTY",1,0.148286425364082,0.148286425364082,0,0.0135625506051525,1
"md$PM_WAIST_AVG:md$NUT_VEG_DAY_QTY",1,0.137479122630918,0.137479122630918,0,0.0125740947174077,1
"md$PM_WAIST_HIP_RATIO:md$NUT_VEG_DAY_QTY",1,0.256526798762492,0.256526798762492,0,0.0234624152632434,1
