,sum_sq,df,F,PR(>F)
Crohn_case_control,0.7332956365780371,1.0,0.4893930930426762,0.4865164282614436
A_SMK_CIG_CUR_FREQ,2.6336163742335463,1.0,1.7576453465461632,0.1892287648143544
F1_SDC_AGE_CALC,2.433787557621848,1.0,1.6242818874411542,0.20671040833171198
SDC_GENDER,10.407784000007343,1.0,6.946035608847676,0.010337015594921423
PM_BIOIMPED_WEIGHT,4.253179020780443,1.0,2.838522871835542,0.09648263199779207
PM_WAIST_AVG,4.189377244768552,1.0,2.7959422986716485,0.09896772939662307
PM_WAIST_HIP_RATIO,0.6049043777793941,1.0,0.4037062402525411,0.5272530400939239
PM_STANDING_HEIGHT_AVG,1.0776970167871247,1.0,0.7192426220746893,0.3992831252293173
A_SLE_LIGHT_EXP,2.798976649206357,1.0,1.8680048964992728,0.1760775516662215
NUT_VEG_DAY_QTY,0.22564650462662064,1.0,0.15059388781967545,0.6991461149121145
REFINED_GRAIN_SERVINGS_DAY_QTY,4.675272536714465,1.0,3.1202232407074715,0.0816859214791506
PM_BIOIMPED_FFM,0.31672075542670153,1.0,0.211375797696556,0.6471159851831731
Residual,104.88643033625006,70.0,,
