,sum_sq,df,F,PR(>F)
Crohn_case_control,6.686924390131385e-05,1.0,0.00030995444874981637,0.9862019962797915
A_SMK_CIG_CUR_FREQ,0.05881947026776591,1.0,0.2726418816624811,0.6097281593899333
F1_SDC_AGE_CALC,9.757205157852629e-05,1.0,0.000452269080611162,0.9833331036856323
SDC_GENDER,0.43605292029379544,1.0,2.0212063820382964,0.17700943635444621
PM_BIOIMPED_WEIGHT,0.09507509099186306,1.0,0.440695089385369,0.517571082423774
PM_WAIST_AVG,0.0025815288277785016,1.0,0.011965984630044897,0.9144463357343197
PM_WAIST_HIP_RATIO,0.17617587127099044,1.0,0.8166160087499589,0.38145799810504527
PM_STANDING_HEIGHT_AVG,0.00018089520389940158,1.0,0.0008384912096340152,0.9773078527720106
A_SLE_LIGHT_EXP,0.02221630442962742,1.0,0.1029777217595842,0.7530252578856333
NUT_VEG_DAY_QTY,0.0266565938101006,1.0,0.12355949249480239,0.7304397155719684
REFINED_GRAIN_SERVINGS_DAY_QTY,0.02868442292746764,1.0,0.13295895059485094,0.720832549632848
PM_BIOIMPED_FFM,0.0791983645430512,1.0,0.3671027813632287,0.5542845918446206
Residual,3.020345145534707,14.0,,
