,sum_sq,df,F,PR(>F)
Crohn_case_control,0.025268203181824798,1.0,0.07234885681843035,0.7918704106186606
A_SMK_CIG_CUR_FREQ,0.10502458180848197,1.0,0.30071027912039494,0.5920750859845004
F1_SDC_AGE_CALC,0.11787360869652926,1.0,0.33750008961424743,0.570510475156188
SDC_GENDER,0.41019740729835047,1.0,1.1744924351908945,0.2967918526806437
PM_BIOIMPED_WEIGHT,0.2154114276527799,1.0,0.6167739915719307,0.4453367221656145
PM_WAIST_AVG,0.10388801565460822,1.0,0.2974560207412145,0.5940651555313667
PM_WAIST_HIP_RATIO,0.08066444487920568,1.0,0.23096143128616245,0.638235058077643
PM_STANDING_HEIGHT_AVG,0.07183175135444061,1.0,0.20567133548687117,0.6571315691100985
A_SLE_LIGHT_EXP,0.023421257622619124,1.0,0.06706061377032466,0.7994343268531224
NUT_VEG_DAY_QTY,0.27353842675403844,1.0,0.7832053719514785,0.39110927510221194
REFINED_GRAIN_SERVINGS_DAY_QTY,0.14337039514603414,1.0,0.4105034345253005,0.5320620597911064
PM_BIOIMPED_FFM,0.8512093211752688,1.0,2.437214108857557,0.1408018319083983
Residual,4.88957061800361,14.0,,
