"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Both_case_control",1,0.14447780224828,0.14447780224828,0,0.0223299895675132,1
"md$A_SMK_CIG_CUR_FREQ",1,0.227843523122826,0.227843523122826,0,0.0352147071396826,1
"md$F1_SDC_AGE_CALC",1,0.192165956321449,0.192165956321449,0,0.0297005057739951,1
"md$PM_BIOIMPED_WEIGHT",1,0.206997005917547,0.206997005917547,0,0.0319927415195736,1
"md$PM_WAIST_AVG",1,0.279069689394117,0.279069689394117,0,0.0431320462784378,1
"md$PM_WAIST_HIP_RATIO",1,0.129549714604739,0.129549714604739,0,0.0200227559568416,1
"md$PM_STANDING_HEIGHT_AVG",1,0.0971980805807062,0.0971980805807062,0,0.01502259926144,1
"md$A_SLE_LIGHT_EXP",1,0.240726283254427,0.240726283254427,0,0.0372058220020549,1
"md$NUT_VEG_DAY_QTY",1,0.146858184645691,0.146858184645691,0,0.0226978932404216,1
"md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.106607806314769,0.106607806314769,0,0.0164769339357292,1
"md$PM_BIOIMPED_FFM",1,0.0894229886243392,0.0894229886243392,0,0.0138209079319043,1
"md$Both_case_control:md$A_SMK_CIG_CUR_FREQ",1,0.118727202399968,0.118727202399968,0,0.0183500658905052,1
"md$Both_case_control:md$F1_SDC_AGE_CALC",1,0.163387008490889,0.163387008490889,0,0.0252525311036989,1
"md$A_SMK_CIG_CUR_FREQ:md$F1_SDC_AGE_CALC",1,0.170020398556339,0.170020398556339,0,0.026277764936535,1
"md$Both_case_control:md$PM_BIOIMPED_WEIGHT",1,0.179972288265238,0.179972288265238,0,0.027815894600183,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_BIOIMPED_WEIGHT",1,0.15920483519346,0.15920483519346,0,0.024606148859175,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT",1,0.14017480075543,0.14017480075543,0,0.0216649325348818,1
"md$Both_case_control:md$PM_WAIST_AVG",1,0.107108342182773,0.107108342182773,0,0.0165542950288298,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG",1,0.104621343493037,0.104621343493037,0,0.0161699131104173,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG",1,0.18247552848293,0.18247552848293,0,0.0282027867529997,1
"md$Both_case_control:md$PM_WAIST_HIP_RATIO",1,0.236532467045411,0.236532467045411,0,0.0365576402693727,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_HIP_RATIO",1,0.106010442735434,0.106010442735434,0,0.0163846074863578,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO",1,0.11490449078042,0.11490449078042,0,0.0177592408000361,1
"md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO",1,0.208894937299463,0.208894937299463,0,0.0322860792316549,1
"md$Both_case_control:md$PM_STANDING_HEIGHT_AVG",1,0.18080307858725,0.18080307858725,0,0.0279442986798038,1
"md$F1_SDC_AGE_CALC:md$PM_STANDING_HEIGHT_AVG",1,0.1949119318623,0.1949119318623,0,0.0301249142590748,1
"md$PM_BIOIMPED_WEIGHT:md$PM_STANDING_HEIGHT_AVG",1,0.201042740694483,0.201042740694483,0,0.0310724708742274,1
"md$PM_WAIST_AVG:md$PM_STANDING_HEIGHT_AVG",1,0.0906637345719581,0.0906637345719581,0,0.0140126733355519,1
"md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG",1,0.200018616862101,0.200018616862101,0,0.0309141858357159,1
"md$Both_case_control:md$A_SLE_LIGHT_EXP",1,0.178247197900633,0.178247197900633,0,0.0275492705981205,1
"md$F1_SDC_AGE_CALC:md$A_SLE_LIGHT_EXP",1,0.1475783774634,0.1475783774634,0,0.0228092037521805,1
"md$PM_BIOIMPED_WEIGHT:md$A_SLE_LIGHT_EXP",1,0.136754626288882,0.136754626288882,0,0.0211363221949637,1
"md$PM_WAIST_AVG:md$A_SLE_LIGHT_EXP",1,0.177594619192266,0.177594619192266,0,0.0274484102893184,1
"md$PM_WAIST_HIP_RATIO:md$A_SLE_LIGHT_EXP",1,0.165338017237989,0.165338017237989,0,0.0255540722698221,1
"md$PM_STANDING_HEIGHT_AVG:md$A_SLE_LIGHT_EXP",1,0.156297984064534,0.156297984064534,0,0.0241568759994475,1
"md$Both_case_control:md$NUT_VEG_DAY_QTY",1,0.136120847014575,0.136120847014575,0,0.0210383674616888,1
"md$F1_SDC_AGE_CALC:md$NUT_VEG_DAY_QTY",1,0.233478646920418,0.233478646920418,0,0.0360856523897746,1
"md$PM_BIOIMPED_WEIGHT:md$NUT_VEG_DAY_QTY",1,0.236624095237509,0.236624095237509,0,0.0365718020059289,1
"md$PM_WAIST_AVG:md$NUT_VEG_DAY_QTY",1,0.181698402461588,0.181698402461588,0,0.0280826768421402,1
"Residuals",0,-1.87434814654069e-16,-Inf,NA,-2.89692768763305e-17,NA
"Total",39,6.47012403706957,NA,NA,1,NA
