,sum_sq,df,F,PR(>F)
Crohn_case_control,0.9589913485901876,1.0,0.9192048028908844,0.34011755542130107
A_SMK_CIG_CUR_FREQ,0.25125872367860685,1.0,0.24083452464210492,0.6247357098220931
F1_SDC_AGE_CALC,1.016358799530305,1.0,0.9741921982529852,0.32614407580534044
SDC_GENDER,5.352849526178636,1.0,5.1307709927196115,0.025777245723531895
PM_BIOIMPED_WEIGHT,3.948479464567348,1.0,3.7846653082762445,0.05468043781668688
PM_WAIST_AVG,2.5188351375085567,1.0,2.4143339348075914,0.12355432169934558
PM_WAIST_HIP_RATIO,0.025278342223294434,1.0,0.024229596664173108,0.8766324151710936
PM_STANDING_HEIGHT_AVG,4.097380340798414,1.0,3.9273885985201757,0.05039566794207266
A_SLE_LIGHT_EXP,1.976780229166647,1.0,1.8947677511178715,0.17190084238741526
NUT_VEG_DAY_QTY,0.5466190276115988,1.0,0.523940947194972,0.47094409674814786
REFINED_GRAIN_SERVINGS_DAY_QTY,4.25507691063903,1.0,4.078542667438536,0.046248190695592585
PM_BIOIMPED_FFM,1.8256831635964716,1.0,1.7499393868380428,0.18905981793464174
Residual,99.11194744582127,95.0,,
