"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$UC_case_control",1,-0.00255148415612945,-0.00255148415612945,0,-0.00143537592429945,1
"md$F1_SDC_AGE_CALC",1,0.0650681153220445,0.0650681153220445,0,0.0366050504168069,1
"md$PM_BIOIMPED_WEIGHT",1,0.0491308307181598,0.0491308307181598,0,0.0276392904044748,1
"md$PM_WAIST_AVG",1,0.0280822288698091,0.0280822288698091,0,0.0157980817257114,1
"md$PM_WAIST_HIP_RATIO",1,0.0647193910223062,0.0647193910223062,0,0.0364088702983218,1
"md$PM_STANDING_HEIGHT_AVG",1,0.0106387616718996,0.0106387616718996,0,0.005984995960692,1
"md$A_SLE_LIGHT_EXP",1,0.0328645957043682,0.0328645957043682,0,0.0184884743738506,1
"md$NUT_VEG_DAY_QTY",1,0.0125113295134271,0.0125113295134271,0,0.00703843726460486,1
"md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.0526325519131017,0.0526325519131017,0,0.0296092365178983,1
"md$PM_BIOIMPED_FFM",1,0.0260552725586138,0.0260552725586138,0,0.0146577868578373,1
"md$UC_case_control:md$F1_SDC_AGE_CALC",1,0.0470840431804543,0.0470840431804543,0,0.0264878391807936,1
"md$UC_case_control:md$PM_BIOIMPED_WEIGHT",1,0.103072465125239,0.103072465125239,0,0.0579849710387372,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT",1,0.0113289520254487,0.0113289520254487,0,0.00637327296185942,1
"md$UC_case_control:md$PM_WAIST_AVG",1,0.0988532412856912,0.0988532412856912,0,0.0556113829825586,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG",1,0.0307888629502009,0.0307888629502009,0,0.0173207395817477,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG",1,0.0432686386240979,0.0432686386240979,0,0.0243414257576492,1
"md$UC_case_control:md$PM_WAIST_HIP_RATIO",1,0.0673386678927448,0.0673386678927448,0,0.0378823840373235,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_HIP_RATIO",1,0.32719665578393,0.32719665578393,0,0.184069417438984,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO",1,0.0469098319036396,0.0469098319036396,0,0.0263898339974651,1
"md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO",1,0.0542932985252993,0.0542932985252993,0,0.0305435145920081,1
"md$UC_case_control:md$PM_STANDING_HEIGHT_AVG",1,0.0461024278177338,0.0461024278177338,0,0.0259356166419286,1
"md$F1_SDC_AGE_CALC:md$PM_STANDING_HEIGHT_AVG",1,0.074685329285376,0.074685329285376,0,0.042015359294736,1
"md$PM_BIOIMPED_WEIGHT:md$PM_STANDING_HEIGHT_AVG",1,0.0292998328858236,0.0292998328858236,0,0.0164830632435151,1
"md$PM_WAIST_AVG:md$PM_STANDING_HEIGHT_AVG",1,0.00939235533611016,0.00939235533611016,0,0.00528381126315486,1
"md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG",1,0.13720263773126,0.13720263773126,0,0.0771854148013127,1
"md$UC_case_control:md$A_SLE_LIGHT_EXP",1,0.0219846026959734,0.0219846026959734,0,0.0123677700836516,1
"md$F1_SDC_AGE_CALC:md$A_SLE_LIGHT_EXP",1,0.0197791994727572,0.0197791994727572,0,0.0111270872119308,1
"md$PM_BIOIMPED_WEIGHT:md$A_SLE_LIGHT_EXP",1,0.0359120776962756,0.0359120776962756,0,0.0202028813672907,1
"md$PM_WAIST_AVG:md$A_SLE_LIGHT_EXP",1,0.0930126350824865,0.0930126350824865,0,0.0523256618044536,1
"md$PM_WAIST_HIP_RATIO:md$A_SLE_LIGHT_EXP",1,0.0304352393409295,0.0304352393409295,0,0.0171218032827342,1
"md$PM_STANDING_HEIGHT_AVG:md$A_SLE_LIGHT_EXP",1,0.012696243420683,0.012696243420683,0,0.00714246337423426,1
"md$UC_case_control:md$NUT_VEG_DAY_QTY",1,0.0343998556444474,0.0343998556444474,0,0.0193521580264561,1
"md$F1_SDC_AGE_CALC:md$NUT_VEG_DAY_QTY",1,0.0633833853463865,0.0633833853463865,0,0.0356572801395761,1
"Residuals",0,-2.31610274052037e-17,-Inf,NA,-1.30295855608607e-17,NA
"Total",33,1.77757207219059,NA,NA,1,NA
