,sum_sq,df,F,PR(>F)
Crohn_case_control,0.7964301965971848,1.0,0.4295965588548511,0.51389682185801
A_SMK_CIG_CUR_FREQ,0.6820338262202703,1.0,0.36789085348433576,0.5457177750629909
F1_SDC_AGE_CALC,4.212659692292347,1.0,2.2723198030004546,0.13528431011357575
SDC_GENDER,10.76034054533668,1.0,5.804156208709113,0.018072664086390192
A_HS_DENTAL_VISIT_LAST,0.24468604399131133,1.0,0.13198430062997643,0.7172547091318402
PM_BIOIMPED_BMI,4.323437002960608,1.0,2.3320733779723857,0.1303193939596369
PM_BIOIMPED_WEIGHT,8.009818696649928,1.0,4.320517433711053,0.04056718706690414
PM_WAIST_AVG,1.3955850000762373,1.0,0.7527822478150346,0.38795661639920387
PM_WAIST_HIP_RATIO,0.05755802027929531,1.0,0.031046948686940842,0.8605405459271097
PM_STANDING_HEIGHT_AVG,6.108985853924659,1.0,3.295203160492865,0.0728889176482688
A_SLE_LIGHT_EXP,2.468069065774257,1.0,1.331282995299322,0.2517011501230796
NUT_VEG_DAY_QTY,0.33645864184568175,1.0,0.1814866831411558,0.6711389027496433
NUT_JUICE_DAY_QTY,7.570138188954167,1.0,4.083352602557386,0.04634750604086066
REFINED_GRAIN_SERVINGS_DAY_QTY,1.7418722033430476,1.0,0.9395704830357707,0.33504495483027963
PM_BIOIMPED_FFM,5.215162932603937,1.0,2.8130727077983626,0.09704791338151321
SALT_SEASONING,0.27392650065385554,1.0,0.14775668045088716,0.7016157642839955
NUTS_SEEDS_SERVINGS_PER_DAY,1.6909205293254317,1.0,0.9120870150314395,0.3421774545679471
Residual,163.143432729945,88.0,,
