,sum_sq,df,F,PR(>F)
Both_case_control,0.0050628653968999154,1.0,1.0192504497531918,0.32134223800718603
A_SMK_CIG_CUR_FREQ,0.009780753704189765,1.0,1.9690504942171358,0.1715415312956789
F1_SDC_AGE_CALC,0.007538662431859689,1.0,1.5176751645254878,0.22821757657739414
SDC_GENDER,0.03276428437992152,1.0,6.596069413681205,0.015844488132331802
PM_BIOIMPED_WEIGHT,0.00011547374691300597,1.0,0.023247046731251313,0.879909790130894
PM_WAIST_AVG,0.0012727498910128868,1.0,0.2562285972746858,0.6166856434766296
PM_WAIST_HIP_RATIO,0.0035047926329409285,1.0,0.7055809679641246,0.4080302361079332
PM_STANDING_HEIGHT_AVG,0.00013043457206870585,1.0,0.02625894346821831,0.8724332682978542
A_SLE_LIGHT_EXP,0.0014886712822800021,1.0,0.2996976524257668,0.5884095776368197
NUT_VEG_DAY_QTY,0.012534571671223401,1.0,2.5234460748612757,0.12339479526365037
REFINED_GRAIN_SERVINGS_DAY_QTY,0.000685489401581842,1.0,0.13800196649335306,0.7130718150779984
PM_BIOIMPED_FFM,0.0008408169782154775,1.0,0.16927234204784578,0.683891618742497
Residual,0.13908282419450924,28.0,,
