"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$UC_case_control",1,34.3013077966259,34.3013077966259,0,0.0217676093247522,1
"md$F1_SDC_AGE_CALC",1,29.4638429781548,29.4638429781548,0,0.0186977542359888,1
"md$A_HS_DENTAL_VISIT_LAST",1,31.5892621769512,31.5892621769512,0,0.020046545222182,1
"md$PM_BIOIMPED_BMI",1,34.2617907360819,34.2617907360819,0,0.0217425317988256,1
"md$PM_BIOIMPED_WEIGHT",1,40.6663725042906,40.6663725042906,0,0.0258068792763441,1
"md$PM_WAIST_AVG",1,70.8292366523885,70.8292366523885,0,0.0449482323344905,1
"md$PM_WAIST_HIP_RATIO",1,52.7616057931406,52.7616057931406,0,0.0334825141088248,1
"md$PM_STANDING_HEIGHT_AVG",1,49.5705538476575,49.5705538476575,0,0.0314574726003171,1
"md$A_SLE_LIGHT_EXP",1,35.4031259584557,35.4031259584557,0,0.0224668231108804,1
"md$NUT_VEG_DAY_QTY",1,43.6991042861779,43.6991042861779,0,0.027731450811817,1
"md$NUT_JUICE_DAY_QTY",1,24.6040581715998,24.6040581715998,0,0.0156137348831797,1
"md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,36.3987026667904,36.3987026667904,0,0.0230986160724882,1
"md$PM_BIOIMPED_FFM",1,34.9569686148578,34.9569686148578,0,0.0221836916684762,1
"md$SALT_SEASONING",1,64.2749503920263,64.2749503920263,0,0.0407888823888832,1
"md$NUTS_SEEDS_SERVINGS_PER_DAY",1,52.0594562607605,52.0594562607605,0,0.0330369300279195,1
"md$UC_case_control:md$F1_SDC_AGE_CALC",1,73.7030209904702,73.7030209904702,0,0.0467719358249186,1
"md$UC_case_control:md$A_HS_DENTAL_VISIT_LAST",1,78.6316734668441,78.6316734668441,0,0.0498996585997841,1
"md$F1_SDC_AGE_CALC:md$A_HS_DENTAL_VISIT_LAST",1,25.8222035889384,25.8222035889384,0,0.0163867699436088,1
"md$UC_case_control:md$PM_BIOIMPED_BMI",1,105.716268947286,105.716268947286,0,0.0670875424155491,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_BMI",1,60.5925445025056,60.5925445025056,0,0.0384520276761268,1
"md$A_HS_DENTAL_VISIT_LAST:md$PM_BIOIMPED_BMI",1,38.3289676665365,38.3289676665365,0,0.0243235622073948,1
"md$UC_case_control:md$PM_BIOIMPED_WEIGHT",1,62.6077745276766,62.6077745276766,0,0.0397308926146744,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT",1,80.4328985220957,80.4328985220957,0,0.0510427159881829,1
"md$A_HS_DENTAL_VISIT_LAST:md$PM_BIOIMPED_WEIGHT",1,30.1024146433215,30.1024146433215,0,0.019102991803478,1
"md$PM_BIOIMPED_BMI:md$PM_BIOIMPED_WEIGHT",1,22.925191689013,22.925191689013,0,0.0145483262428431,1
"md$UC_case_control:md$PM_WAIST_AVG",1,38.4160541911281,38.4160541911281,0,0.0243788273143697,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG",1,45.4367439353111,45.4367439353111,0,0.0288341569026108,1
"md$A_HS_DENTAL_VISIT_LAST:md$PM_WAIST_AVG",1,49.6515365485677,49.6515365485677,0,0.0315088642208911,1
"md$PM_BIOIMPED_BMI:md$PM_WAIST_AVG",1,52.4408271416987,52.4408271416987,0,0.0332789479822587,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG",1,44.3002057238227,44.3002057238227,0,0.0281129097735796,1
"md$UC_case_control:md$PM_WAIST_HIP_RATIO",1,44.4598606198826,44.4598606198826,0,0.0282142267678126,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_HIP_RATIO",1,37.2072054773007,37.2072054773007,0,0.0236116919418253,1
"md$A_HS_DENTAL_VISIT_LAST:md$PM_WAIST_HIP_RATIO",1,50.1800895002261,50.1800895002261,0,0.031844283914722,1
"Residuals",0,1.35254446472625e-13,Inf,NA,8.58324693538743e-17,NA
"Total",33,1575.79582051858,NA,NA,1,NA
