"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$UC_case_control",1,38.8638819271792,38.8638819271792,0,0.0195214692616426,1
"md$F1_SDC_AGE_CALC",1,37.6262689436794,37.6262689436794,0,0.0188998117581418,1
"md$A_HS_DENTAL_VISIT_LAST",1,49.8314427216029,49.8314427216029,0,0.0250305149438189,1
"md$PM_BIOIMPED_BMI",1,54.4058443543969,54.4058443543969,0,0.0273282535236221,1
"md$PM_BIOIMPED_WEIGHT",1,50.7353689678976,50.7353689678976,0,0.0254845603854168,1
"md$PM_WAIST_AVG",1,54.6414403730668,54.6414403730668,0,0.0274465942607942,1
"md$PM_WAIST_HIP_RATIO",1,100.107741418229,100.107741418229,0,0.0502844826620816,1
"md$PM_STANDING_HEIGHT_AVG",1,48.6052302645337,48.6052302645337,0,0.0244145839662143,1
"md$A_SLE_LIGHT_EXP",1,47.3352054823605,47.3352054823605,0,0.02377664589834,1
"md$NUT_VEG_DAY_QTY",1,60.9773797563239,60.9773797563239,0,0.0306291596603505,1
"md$NUT_JUICE_DAY_QTY",1,47.8032075446762,47.8032075446762,0,0.0240117250366258,1
"md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,41.3956191587016,41.3956191587016,0,0.020793170082377,1
"md$PM_BIOIMPED_FFM",1,55.5482539953567,55.5482539953567,0,0.0279020900418575,1
"md$SALT_SEASONING",1,92.8890294659861,92.8890294659861,0,0.0466584973899872,1
"md$NUTS_SEEDS_SERVINGS_PER_DAY",1,79.3713768470922,79.3713768470922,0,0.0398685313082727,1
"md$UC_case_control:md$F1_SDC_AGE_CALC",1,86.8114283650428,86.8114283650428,0,0.0436056962493575,1
"md$UC_case_control:md$A_HS_DENTAL_VISIT_LAST",1,35.0360874105137,35.0360874105137,0,0.0175987541520973,1
"md$F1_SDC_AGE_CALC:md$A_HS_DENTAL_VISIT_LAST",1,53.2015658233619,53.2015658233619,0,0.0267233400368504,1
"md$UC_case_control:md$PM_BIOIMPED_BMI",1,139.830791397301,139.830791397301,0,0.0702375151614632,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_BMI",1,78.9960593312239,78.9960593312239,0,0.0396800079548129,1
"md$A_HS_DENTAL_VISIT_LAST:md$PM_BIOIMPED_BMI",1,79.4621089161217,79.4621089161217,0,0.0399141063565894,1
"md$UC_case_control:md$PM_BIOIMPED_WEIGHT",1,42.9398316266759,42.9398316266759,0,0.0215688336222028,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT",1,39.9571170043716,39.9571170043716,0,0.0200706052176222,1
"md$A_HS_DENTAL_VISIT_LAST:md$PM_BIOIMPED_WEIGHT",1,35.4814787781445,35.4814787781445,0,0.0178224758561952,1
"md$PM_BIOIMPED_BMI:md$PM_BIOIMPED_WEIGHT",1,34.0092098259827,34.0092098259827,0,0.0170829498060607,1
"md$UC_case_control:md$PM_WAIST_AVG",1,49.6372164023137,49.6372164023137,0,0.0249329543571305,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG",1,90.1106316260602,90.1106316260602,0,0.0452628980484094,1
"md$A_HS_DENTAL_VISIT_LAST:md$PM_WAIST_AVG",1,97.3693674116396,97.3693674116396,0,0.0489089874375775,1
"md$PM_BIOIMPED_BMI:md$PM_WAIST_AVG",1,51.944561353333,51.944561353333,0,0.0260919421191283,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG",1,72.6407572070857,72.6407572070857,0,0.0364877165800789,1
"md$UC_case_control:md$PM_WAIST_HIP_RATIO",1,50.7669733756941,50.7669733756941,0,0.0255004353944158,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_HIP_RATIO",1,41.8390145622593,41.8390145622593,0,0.0210158892064605,1
"md$A_HS_DENTAL_VISIT_LAST:md$PM_WAIST_HIP_RATIO",1,50.6562173981304,50.6562173981304,0,0.0254448022640043,1
"Residuals",0,1.88878167771874e-13,Inf,NA,9.48741907270823e-17,NA
"Total",33,1990.82770903634,NA,NA,1,NA
