"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Both_case_control",1,0.126313079383743,0.126313079383743,0,0.0307713311563126,1
"md$A_SMK_CIG_CUR_FREQ",1,0.153687321647388,0.153687321647388,0,0.0374400140667235,1
"md$F1_SDC_AGE_CALC",1,0.177247058381681,0.177247058381681,0,0.0431794391883612,1
"md$SDC_GENDER",1,0.0156035356440055,0.0156035356440055,0,0.0038012022575456,1
"md$PM_BIOIMPED_WEIGHT",1,0.161800809517918,0.161800809517918,0,0.0394165538147438,1
"md$PM_WAIST_AVG",1,0.107021245899536,0.107021245899536,0,0.0260716167668668,1
"md$PM_WAIST_HIP_RATIO",1,0.0345150544838838,0.0345150544838838,0,0.00840826758862514,1
"md$PM_STANDING_HEIGHT_AVG",1,0.0318905607500777,0.0318905607500777,0,0.00776891047537428,1
"md$A_SLE_LIGHT_EXP",1,0.0621034444283014,0.0621034444283014,0,0.0151291193578238,1
"md$NUT_VEG_DAY_QTY",1,0.186750630374315,0.186750630374315,0,0.0454946195511545,1
"md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.0117215770879966,0.0117215770879966,0,0.00285551212913753,1
"md$PM_BIOIMPED_FFM",1,0.130815075893868,0.130815075893868,0,0.0318680697217365,1
"md$Both_case_control:md$A_SMK_CIG_CUR_FREQ",1,0.186650860196461,0.186650860196461,0,0.0454703143786637,1
"md$Both_case_control:md$F1_SDC_AGE_CALC",1,0.139789022517171,0.139789022517171,0,0.0340542272018011,1
"md$A_SMK_CIG_CUR_FREQ:md$F1_SDC_AGE_CALC",1,0.0774798798715399,0.0774798798715399,0,0.0188749973724837,1
"md$Both_case_control:md$SDC_GENDER",1,-0.00433600086822361,-0.00433600086822361,0,-0.00105630010178772,1
"md$F1_SDC_AGE_CALC:md$SDC_GENDER",1,0.0461211257049221,0.0461211257049221,0,0.0112356411488986,1
"md$Both_case_control:md$PM_BIOIMPED_WEIGHT",1,0.0596813431216825,0.0596813431216825,0,0.0145390673872461,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_BIOIMPED_WEIGHT",1,0.0732449778029725,0.0732449778029725,0,0.0178433261108676,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT",1,0.0186453302831815,0.0186453302831815,0,0.00454221871133041,1
"md$SDC_GENDER:md$PM_BIOIMPED_WEIGHT",1,0.0405251028409352,0.0405251028409352,0,0.00987238507481544,1
"md$Both_case_control:md$PM_WAIST_AVG",1,0.0520841898548219,0.0520841898548219,0,0.0126883127372893,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG",1,0.0831284486213344,0.0831284486213344,0,0.0202510542337931,1
"md$SDC_GENDER:md$PM_WAIST_AVG",1,0.0893049029399577,0.0893049029399577,0,0.0217557101422505,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG",1,0.0275223159095739,0.0275223159095739,0,0.00670475536796348,1
"md$Both_case_control:md$PM_WAIST_HIP_RATIO",1,0.130657784641925,0.130657784641925,0,0.0318297517484505,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_HIP_RATIO",1,0.0299873364414438,0.0299873364414438,0,0.00730526295960281,1
"md$SDC_GENDER:md$PM_WAIST_HIP_RATIO",1,0.181324091539583,0.181324091539583,0,0.0441726517523264,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO",1,0.100780487833084,0.100780487833084,0,0.0245512957196234,1
"md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO",1,0.149710568049042,0.149710568049042,0,0.0364712307665397,1
"md$Both_case_control:md$PM_STANDING_HEIGHT_AVG",1,0.0904898279926822,0.0904898279926822,0,0.022044371628224,1
"md$F1_SDC_AGE_CALC:md$PM_STANDING_HEIGHT_AVG",1,0.135422070748709,0.135422070748709,0,0.0329903871017371,1
"md$SDC_GENDER:md$PM_STANDING_HEIGHT_AVG",1,0.101570965175504,0.101570965175504,0,0.0247438651684395,1
"md$PM_BIOIMPED_WEIGHT:md$PM_STANDING_HEIGHT_AVG",1,0.0267493120503723,0.0267493120503723,0,0.00651644266232249,1
"md$PM_WAIST_AVG:md$PM_STANDING_HEIGHT_AVG",1,0.185694304683584,0.185694304683584,0,0.0452372863612982,1
"md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG",1,0.128959618404498,0.128959618404498,0,0.0314160587571523,1
"md$Both_case_control:md$A_SLE_LIGHT_EXP",1,0.0453291879350304,0.0453291879350304,0,0.0110427159230121,1
"md$F1_SDC_AGE_CALC:md$A_SLE_LIGHT_EXP",1,0.0116825521481982,0.0116825521481982,0,0.00284600520117924,1
"md$SDC_GENDER:md$A_SLE_LIGHT_EXP",1,0.061253524859695,0.061253524859695,0,0.0149220690932794,1
"md$PM_BIOIMPED_WEIGHT:md$A_SLE_LIGHT_EXP",1,0.057175417828609,0.057175417828609,0,0.0139285949213515,1
"md$PM_WAIST_AVG:md$A_SLE_LIGHT_EXP",1,0.138600305481426,0.138600305481426,0,0.0337646419447832,1
"md$PM_WAIST_HIP_RATIO:md$A_SLE_LIGHT_EXP",1,0.0765750156441474,0.0765750156441474,0,0.0186545619517938,1
"md$PM_STANDING_HEIGHT_AVG:md$A_SLE_LIGHT_EXP",1,0.0863911685042846,0.0863911685042846,0,0.0210458906393211,1
"md$Both_case_control:md$NUT_VEG_DAY_QTY",1,0.0406654219174247,0.0406654219174247,0,0.00990656842931263,1
"md$F1_SDC_AGE_CALC:md$NUT_VEG_DAY_QTY",1,0.0739725782005158,0.0739725782005158,0,0.0180205780066452,1
"md$PM_BIOIMPED_WEIGHT:md$NUT_VEG_DAY_QTY",1,0.086695404215134,0.086695404215134,0,0.0211200059871046,1
"md$PM_WAIST_AVG:md$NUT_VEG_DAY_QTY",1,0.0758970326726551,0.0758970326726551,0,0.0184893974364806,1
"Residuals",0,-2.22373193018208e-16,-Inf,NA,-5.41726889727826e-17,NA
"Total",47,4.10489486925659,NA,NA,1,NA
